行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
东阳市,东阳市城市建设投资集团有限公司,城东街道泉坞坤山坳,7.9048,公用设施用地,招标出让,50,公共设施管理业,5350,东阳市城市建设投资集团有限公司/?,0.55/0.80,2019年12月30日,2020年12月30日,2022年12月30日,,
东阳市,上卢农房集聚区建设项目（二期）1,东阳市江北街道上卢、迎宾大道以东、广福路以西、湖莲街以南,4.6451,城镇住宅用地,划拨,,基层群众自治组织,0,/东阳市住房和城乡建设局,3.10/3.10,2019年12月28日,2020年3月28日,2021年3月28日,,
东阳市,上卢农房集聚区建设项目（二期）2,东阳市江北街道上卢、迎宾大道以东、广福路以西、湖莲街以南,6.7596,城镇住宅用地,划拨,,基层群众自治组织,0,/东阳市住房和城乡建设局,2.80/2.80,2019年12月28日,2020年3月28日,2022年3月28日,,
兰溪市,兰溪市振兴小学用地,兰江街道,5.3546,教育用地,划拨,,教育业,0,/兰溪市振兴小学,0.50/0.80,2019年12月27日,2020年7月27日,2021年7月27日,,
义乌市,寺前村中心幼儿园工程,后宅街道,0.3055,教育用地,划拨,,教育业,0,/义乌市人民政府后宅街道办事处,0.80/1.00,2019年12月27日,2021年12月27日,2022年12月27日,,
义乌市,廿三里街道通宝路南侧、乾元路东侧地块(义乌市交旅建筑工业化科技有限公司),廿三里街道，通宝路南侧、乾元路东侧,8.677724,工业用地,挂牌出让,20,其它,3515,义乌市交旅建筑工业化科技有限公司/?,1.00/1.50,2019年12月27日,2020年4月4日,2021年12月26日,,
义乌市,廿三里街道通宝路南侧、乾元路西侧地块(义乌市交旅建筑工业化科技有限公司),廿三里街道，通宝路南侧、乾元路西侧,5.836781,工业用地,挂牌出让,20,其它,2364,义乌市交旅建筑工业化科技有限公司/?,1.00/1.50,2019年12月27日,2020年4月4日,2021年12月26日,,
磐安县,磐安县新渥街道深泽社区马坞地块,磐安县新渥街道深泽社区马坞地块,0.2658,公用设施用地,挂牌出让,50,公共设施管理业,196.9578,磐安华润燃气有限公司/?,0.10/0.50,2019年12月27日,2020年3月27日,2022年12月27日,,
兰溪市,钱塘江流域沈村水质自动监测站,灵洞乡烟溪村,0.11,公用设施用地,划拨,,水利管理业,0,/金华市生态环境局兰溪分局,0.50/1.00,2019年12月26日,2020年7月25日,2021年7月25日,,
兰溪市,游埠镇游埠村（梅屏）2018-1公共设施用地,游埠镇游埠村,0.6371,公用设施用地,划拨,,火力发电,0,/国网浙江兰溪市供电有限公司,1.00/1.20,2019年12月26日,2020年7月25日,2021年7月25日,,
兰溪市,游埠镇2017-9道路用地,游埠镇游埠村,1.9303,城镇村道路用地,划拨,,公共设施管理业,0,/兰溪市游埠基础设施建设有限公司,0.00/0.00,2019年12月26日,2020年7月25日,2021年7月25日,,
兰溪市,永昌街道原孟湖乡政府地块,永昌街道上石桥村,0.5496,社会福利用地,划拨,,社会福利业,0,/兰溪市安康颐养中心,1.50/1.80,2019年12月26日,2020年7月25日,2021年7月25日,,
兰溪市,兰溪市外国语小学用地,兰江街道殿下应村,2.7994,教育用地,划拨,,教育业,0,/兰溪市外国语小学,0.50/1.00,2019年12月26日,2020年7月25日,2021年7月25日,,
兰溪市,游埠镇2017-8道路用地,游埠镇游埠村、焦山村,0.8245,城镇村道路用地,划拨,,公共设施管理业,0,/兰溪市游埠基础设施建设有限公司,0.00/0.00,2019年12月26日,2020年7月25日,2021年7月25日,,
兰溪市,兰溪市诸葛镇中心幼儿园扩建项目,诸葛镇诸葛村,0.4895,教育用地,划拨,,教育业,0,/兰溪市诸葛镇中心幼儿园,0.50/0.70,2019年12月26日,2020年7月28日,2021年7月28日,,
兰溪市,兰溪市马涧镇中心幼儿园姚塘下分园用地,马涧镇姚塘下村,1.6064,教育用地,划拨,,教育业,0,/兰溪市马涧镇中心幼儿园,0.50/1.30,2019年12月26日,2020年7月28日,2021年7月28日,,
兰溪市,兰溪市女埠街道中心幼儿园扩建项目,女埠街道上街村,0.2682,教育用地,划拨,,教育业,0,/兰溪市女埠街道中心幼儿园,0.60/1.00,2019年12月26日,2020年7月20日,2021年7月20日,,
兰溪市,兰溪市永昌街道中心幼儿园扩建项目,永昌街道永昌新村,0.6665,教育用地,划拨,,教育业,0,/兰溪市永昌街道中心幼儿园,0.50/0.90,2019年12月26日,2020年7月20日,2021年7月20日,,
兰溪市,兰溪市马达中心小学用地,上华街道皂洞口村,1.9321,教育用地,划拨,,教育业,0,/兰溪市马达中心小学,0.50/0.80,2019年12月26日,2020年7月26日,2021年7月26日,,
磐安县,磐安新城区江南药镇二号地块（一期）商住地块,磐安新城区江南药镇二号地块（一期）商住地块,5.5505,城镇住宅用地,拍卖出让,70,房地产业,3358.0525,磐安影创城文旅开发有限公司/?,1.00/1.20,2019年12月26日,2020年6月26日,2022年12月20日,,
义乌市,义乌高新区EQ-06-21-A地块(东方日升（义乌）新能源有限公司),苏溪镇，苏华街南侧，苏福路北侧,7.721985,工业用地,挂牌出让,50,其它,1946,东方日升（义乌）新能源有限公司/?,1.50/2.50,2019年12月26日,2020年4月3日,2021年12月25日,,
义乌市,义乌高新区EQ-04-09地块(浙江真爱毯业科技有限公司),苏溪镇，G351国道西侧，好派路北侧,11.34296,工业用地,挂牌出让,50,其它,2858,浙江真爱毯业科技有限公司/?,3.00/3.50,2019年12月26日,2020年4月3日,2022年12月25日,,
兰溪市,兰溪市水亭畲族乡柏园学校用地,水亭畲族乡水亭村,1.0595,教育用地,划拨,,教育业,0,/兰溪市水亭畲族乡柏园学校,0.50/0.96,2019年12月26日,2020年7月20日,2021年7月20日,,
兰溪市,兰溪市黄店镇芝堰中心小学用地,黄店镇三峰殿口村,1.0597,教育用地,划拨,,教育业,,/兰溪市黄店镇芝堰中心小学,0.10/0.50,2019年12月26日,2020年7月20日,2021年7月20日,,
兰溪市,兰溪市李渔中心小学用地,永昌街道上石桥村,0.2579,教育用地,划拨,,教育业,0,/兰溪市李渔中心小学,0.50/0.87,2019年12月26日,2020年7月20日,2021年7月20日,,
金华市本级,金华经济技术开发区金西经七路等15条道路及绿化项目,开发区金西区块,24.9698,城镇村道路用地,划拨,,公共设施管理业,0,/金华金开旅游发展有限公司,0.00/0.00,2019年12月26日,2020年5月28日,2021年3月31日,,
永康市,永康市王染店出让地块2号楼9单元,永康市王染店出让地块2号楼9单元,0.01425,城镇住宅用地,拍卖出让,70,房地产业,841.7475,倪美丽/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼8单元,永康市王染店出让地块2号楼8单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,516.325,施丹凤/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼7单元,永康市王染店出让地块2号楼7单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,504.45,李钢涛/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼6单元,永康市王染店出让地块2号楼6单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,495.615,陈矗/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼5单元,永康市王染店出让地块2号楼5单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,477.945,应妙爱/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼4单元,永康市王染店出让地块2号楼4单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,475.665,吕红原/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼3单元,永康市王染店出让地块2号楼3单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,469.68,舒凯宁/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼2单元,永康市王染店出让地块2号楼2单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,502.455,应加军/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
永康市,永康市王染店出让地块2号楼1单元,永康市王染店出让地块2号楼1单元,0.0095,城镇住宅用地,拍卖出让,70,房地产业,503.785,陆杰帅/?,1.00/5.00,2019年12月26日,2021年3月6日,2023年3月6日,,
兰溪市,兰溪市行知中学用地,上华街道彭村村,1.2891,教育用地,划拨,,教育业,0,/兰溪市行知中学,0.50/0.80,2019年12月25日,2020年7月20日,2021年7月20日,,
兰溪市,兰溪市聚仁学校用地,兰江街道李渔路,2.5197,教育用地,划拨,,教育业,0,/兰溪市聚仁学校,0.50/0.80,2019年12月25日,2020年7月20日,2021年7月20日,,
义乌市,季向阳（上溪镇上城路南侧3#-5地块）,上溪镇上城路南侧,0.010253,城镇住宅用地,挂牌出让,70,房地产业,386,季向阳/?,5.50/5.60,2019年12月25日,2022年1月25日,2024年1月24日,,
义乌市,义乌市聚佳建设工程有限公司（上溪镇上城路南侧3#-6地块）,上溪镇上城路南侧,0.010253,城镇住宅用地,挂牌出让,70,房地产业,416,义乌市聚佳建设工程有限公司/?,4.95/5.05,2019年12月25日,2022年1月25日,2024年1月24日,,
义乌市,义乌市聚佳建设工程有限公司（上溪镇上城路南侧3#-7地块）,上溪镇上城路南侧,0.010424,城镇住宅用地,挂牌出让,70,房地产业,434,义乌市聚佳建设工程有限公司/?,5.05/5.15,2019年12月25日,2022年1月25日,2024年1月24日,,
义乌市,余新巧（上溪镇上城路南侧3#-3地块）,上溪镇上城路南侧,0.010424,城镇住宅用地,挂牌出让,70,房地产业,381,余新巧/?,5.95/6.05,2019年12月25日,2022年1月25日,2024年1月24日,,
义乌市,龚锦彬（上溪镇上城路南侧3#-4地块）,上溪镇上城路南侧,0.010424,城镇住宅用地,挂牌出让,70,房地产业,421,龚锦彬/?,5.95/6.05,2019年12月25日,2022年1月25日,2024年1月24日,,
兰溪市,兰溪市光膜小镇经二路东侧351国道南侧地块,兰溪光膜小镇,1.7999,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,539.97,兰溪市鸿图高新园区开发有限公司/?,1.20/1.80,2019年12月24日,2020年6月24日,2022年6月24日,,
兰溪市,兰溪市光膜小镇经一路西侧351国道南侧地块,兰溪光膜小镇,4.5333,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,1359.99,兰溪市鸿图高新园区开发有限公司/?,1.10/1.60,2019年12月24日,2020年6月24日,2022年6月24日,,
东阳市,东阳市昊宇工艺饰品有限公司,巍山镇六怀工业功能区纬二路以南、经三路以东地块二,0.6668,工业用地,挂牌出让,50,塑料制品业,402.08,东阳市昊宇工艺饰品有限公司/?,0.90/2.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,横店横店影视城有限公司d,横店镇江南二路以南,2.0203,工业用地,挂牌出让,50,文教体育用品制造业,1274.81,横店横店影视城有限公司/?,1.10/1.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市长征投资开发有限公司b,经济开发区木雕小镇地块三十三第三期,3.3523,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,2155.53,东阳市长征投资开发有限公司/?,1.00/1.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,浙江花园新能源有限公司a,南马镇花园新材料以北地块,0.2371,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,140.36,浙江花园新能源有限公司/?,1.10/3.00,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市铭铄科技有限公司,巍山镇六怀工业功能区纬二路以南、经三路以东地块一,0.0658,工业用地,挂牌出让,50,专用设备制造业,39.61,东阳市铭铄科技有限公司/?,0.80/2.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,浙江花园新能源有限公司b,南马镇花园昌兴铜业以西地块,0.047,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,26.13,浙江花园新能源有限公司/?,1.10/3.00,2019年12月24日,2020年6月24日,2021年12月24日,,
义乌市,义乌嘉登幼儿园地块,福田街道,0.568714,教育用地,划拨,,教育业,0,/义乌嘉登幼儿园,1.00/1.30,2019年12月24日,2020年12月24日,2022年12月24日,,
东阳市,东阳市固德新型建材有限公司a,画水镇威龙塑胶以东2号地块,0.1203,工业用地,挂牌出让,50,其它,54.14,东阳市固德新型建材有限公司/?,0.70/1.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市画水啄福楼红木家具厂,画水镇威龙塑胶以南1号地块,0.2823,工业用地,挂牌出让,50,家具制造业,116.03,东阳市画水啄福楼红木家具厂/?,1.20/4.00,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市金硕工贸有限公司a,湖溪镇东园区块1号地块,0.6995,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,311.98,东阳市金硕工贸有限公司/?,1.10/2.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市东牛电子科技有限公司b,湖溪镇东园区块3号地块,0.1843,工业用地,挂牌出让,50,文教体育用品制造业,115.74,东阳市东牛电子科技有限公司/?,1.10/2.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市画水园光饰品厂,画水镇诚诚五金塑料厂以西3号地块,0.0741,工业用地,挂牌出让,50,塑料制品业,33.34,东阳市画水园光饰品厂/?,1.20/4.00,2019年12月24日,2020年6月24日,2021年12月24日,,
兰溪市,原联强机床西侧地块,江南片工业区、三建大道北侧,0.3991,工业用地,挂牌出让,50,通用设备制造业,167.622,浙江博阳压缩机有限公司/?,1.20/1.80,2019年12月24日,2020年6月24日,2022年6月24日,,
东阳市,东阳巍山万洋众创城开发有限公司a,巍山镇怀万线以北平安村以西地块,3.1906,工业用地,挂牌出让,50,其它,1920.74,东阳巍山万洋众创城开发有限公司/?,1.40/3.00,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市尚承塑料制品厂,画水镇威龙塑胶以南2号地块,0.072,工业用地,挂牌出让,50,塑料制品业,28.01,东阳市尚承塑料制品厂/?,1.20/4.00,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,横店集团控股有限公司d,横店镇西环路以东地块,2.6594,工业用地,挂牌出让,50,其它,1353.63,横店集团控股有限公司/?,1.00/2.10,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市长征投资开发有限公司a,经济开发区木雕小镇地块三十三第二期,3.2686,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,2101.71,东阳市长征投资开发有限公司/?,1.00/1.50,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市靖楠工艺品有限公司,湖溪镇新塘村里歌线以东地块,0.3426,工业用地,挂牌出让,50,家具制造业,168.9,东阳市靖楠工艺品有限公司/?,1.00/3.00,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,东阳市固德新型建材有限公司,画水镇原固德新型建材厂2号地块,0.5629,工业用地,挂牌出让,50,其它,253.3,东阳市固德新型建材有限公司/?,1.20/4.00,2019年12月24日,2020年6月24日,2021年12月24日,,
东阳市,横店集团东磁股份有限公司f,横店镇华夏大道以北,1.8496,工业用地,挂牌出让,50,其它,704.7,横店集团东磁股份有限公司/?,1.00/1.50,2019年12月24日,2020年6月24日,2021年12月24日,,
