编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
2556,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市城市建设投资集团有限公司,盐城市大洋街道办事处大星村,70,挂牌,6577.3422,,2018,2018年1月,2018/1/18,9438,3,28314,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2019/3/18,2021/3/18
2557,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市城市建设投资集团有限公司,盐城市大洋街道办事处大洋村,70,挂牌,11555.1836,,2018,2018年1月,2018/1/18,19909,3,59727,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2019/3/18,2022/3/18
2558,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市城市建设投资集团有限公司,盐城市大洋街道办事处大洋村,70,挂牌,85813.0676,,2018,2018年1月,2018/1/18,153842,3,461526,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2019/3/18,2022/3/18
2559,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市城市建设投资集团有限公司,盐城市大洋街道办事处大星村,70,挂牌,19997.5455,,2018,2018年1月,2018/1/18,28695,3,86085,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2019/3/18,2021/3/18
2563,中低价位、中小套型普通商品住房用地,盐城市,经济技术开发区,城投通榆河东侧、胜利河北侧地块,盐城经济技术开发区巨墩村,70,挂牌,4339.6903,,2018,2018年1月,2018/1/18,10681,3,32043,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2018/6/18,2021/6/18
2564,中低价位、中小套型普通商品住房用地,盐城市,经济技术开发区,城投通榆河东侧、界河村二组地块,盐城经济技术开发区界河村,70,挂牌,3276.0365,,2018,2018年1月,2018/1/18,9395,3,28185,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2018/6/18,2021/6/18
2565,中低价位、中小套型普通商品住房用地,盐城市,经济技术开发区,城投通榆河东侧、巨墩村地块,盐城经济技术开发区巨墩村,70,挂牌,8315.7421,,2018,2018年1月,2018/1/18,20467,3,61401,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2018/6/18,2020/6/18
2570,中低价位、中小套型普通商品住房用地,盐城市,大丰市,中昂地产(集团)有限公司,香堤雅郡北侧,70,挂牌,59800,,2018,2018年1月,2018/1/15,83186,2.3,191327.8,中昂地产(集团)有限公司,,,,,,,,,,,,,,2018/8/16,2020/8/16
2571,中低价位、中小套型普通商品住房用地,盐城市,大丰市,上海荣润房地产开发有限公司,双拥路西侧、新村路南侧,70,挂牌,43450,,2018,2018年1月,2018/1/15,72028,2,144056,上海荣润房地产开发有限公司,,,,,,,,,,,,,,2018/8/16,2020/8/16
2572,中低价位、中小套型普通商品住房用地,盐城市,大丰市,苏州升益房地产信息咨询有限公司,春柳路西侧、东方路北侧,70,挂牌,34310,,2018,2018年1月,2018/1/15,67668,1.4,94735.2,苏州升益房地产信息咨询有限公司,,,,,,,,,,,,,,2018/8/16,2020/8/16
2573,中低价位、中小套型普通商品住房用地,盐城市,大丰市,苏州升益房地产信息咨询有限公司,东方路北侧、春柳路东侧,70,挂牌,49870,,2018,2018年1月,2018/1/15,85558,1.8,154004.4,苏州升益房地产信息咨询有限公司,,,,,,,,,,,,,,2018/8/16,2020/8/16
2574,中低价位、中小套型普通商品住房用地,盐城市,大丰市,宁波宁发投资有限公司,南翔大道南侧、西子午河西侧,70,挂牌,13740,,2018,2018年1月,2018/1/15,45562,2.2,100236.4,宁波宁发投资有限公司,,,,,,,,,,,,,,2018/8/16,2020/8/16
2575,中低价位、中小套型普通商品住房用地,盐城市,大丰市,宁波宁发投资有限公司,南翔大道南侧、西子午河西侧,70,挂牌,29000,,2018,2018年1月,2018/1/15,60440,2.2,132968,宁波宁发投资有限公司,,,,,,,,,,,,,,2018/8/16,2020/8/16
2592,中低价位、中小套型普通商品住房用地,盐城市,滨海县,沈光白,滨海县滨淮镇建东村境内五斗路北侧,70,挂牌,553.332,,2018,2018年1月,2018/1/15,13333.3,1.8,23999.94,沈光白,,,,,,,,,,,,,,2018/3/15,2020/3/15
2613,经济适用住房用地,盐城市,射阳县,农民宅基地,射阳县四明镇通洋港居委会,,划拨,0,,2018,2018年1月,2018/1/8,1781,1.2,2137.2,射阳县四明镇人民政府,,,,,,,,,,,,,,2018/7/6,2020/7/7
2619,其他普通商品住房用地,盐城市,响水县,响水钜成房地产开发有限公司,张集振兴路北侧,70,挂牌,422,,2018,2018年1月,2018/1/5,10174,1.3,13226.2,响水钜成房地产开发有限公司,,,,,,,,,,,,,,2018/7/1,2021/6/30
2627,经济适用住房用地,盐城市,建湖县,建湖县上冈镇人民政府新建铁路小区、冈东社区万顷良田安置房项目,上冈镇镇中居委会二组,,划拨,0,,2018,2018年1月,2018/1/3,26516,1.5,39774,建湖县上冈镇人民政府,,,,,,,,,,,,,,2018/3/12,2020/3/11
2629,中低价位、中小套型普通商品住房用地,盐城市,东台市,叶建华,时堰镇三时村,40.7,挂牌,225.4059,,2018,2018年1月,2018/1/2,1269,1.4,1776.6,叶建华,,,,,,,,,,,,,,2018/10/2,2020/10/2
2653,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海县城镇建设发展有限公司,滨海县城西坎排河东侧、响坎河北侧,70,挂牌,8324.25,,2017,2017年12,2017/12/26,58885,2,117770,滨海县城镇建设发展有限公司,,,,,,,,,,,,,,2018/2/26,2020/2/26
2654,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海县水务发展有限公司,滨海县城S327省道东侧、润港路北侧,70,挂牌,13565.147,,2017,2017年12,2017/12/26,51286,2,102572,滨海县水务发展有限公司,,,,,,,,,,,,,,2018/2/26,2020/2/26
2660,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海县城镇建设发展有限公司,滨海县海滨大道北侧、城东大道西侧,70,挂牌,9326.2307,,2017,2017年12,2017/12/25,49979.8,2.2,109955.56,滨海县城镇建设发展有限公司,,,,,,,,,,,,,,2018/2/25,2020/2/25
2666,经济适用住房用地,盐城市,建湖县,建湖县上冈镇人民政府新建冈东社区（解放路东侧）万顷良田安置房项目,上冈镇镇中居委会一组,,划拨,0,,2017,2017年12,2017/12/21,57518,1,57518,建湖县上冈镇人民政府,,,,,,,,,,,,,,2018/6/20,2020/6/19
2668,中低价位、中小套型普通商品住房用地,盐城市,射阳县,盐城融驰置业有限公司,新城区人民医院南侧地块,70,挂牌,31350,,2017,2017年12,2017/12/20,55240,3,165720,盐城融驰置业有限公司,,,,,,,,,,,,,,2018/10/20,2021/10/20
2672,经济适用住房用地,盐城市,建湖县,建湖县沿河镇人民政府新建农民安置房项目,沿河镇东夏居委会孙垜组,,划拨,0,,2017,2017年12,2017/12/18,12154,1.5,18231,建湖县沿河镇人民政府,,,,,,,,,,,,,,2018/4/20,2020/4/19
2674,经济适用住房用地,盐城市,建湖县,建湖县九龙口镇人民政府新建阳光家园回迁房项目,九龙口镇蒋营居委会八组,,划拨,0,,2017,2017年12,2017/12/18,26240,1,26240,建湖县九龙口镇人民政府,,,,,,,,,,,,,,2018/3/17,2020/3/16
2676,中低价位、中小套型普通商品住房用地,盐城市,滨海县,盐城元腾置业发展有限公司,滨海县八滩镇八滩东路南侧,70,挂牌,557.811,,2017,2017年12,2017/12/18,6197.9,2.6,16114.54,盐城元腾置业发展有限公司,,,,,,,,,,,,,,2018/2/19,2020/2/19
2677,其他普通商品住房用地,盐城市,盐都区,江苏中庚房地产开发有限公司,盐龙街道办境内纬六路北、华锐路东,70,挂牌,25906.0225,,2017,2017年12,2017/12/18,46385,1.8,83493,江苏中庚房地产开发有限公司,,,,,,,,,,,,,,2019/3/31,2022/3/30
2686,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城润瀛实业投资有限公司,盐城市亭湖区环保科技城新港村民委员会五组,70,挂牌,8242.5563,,2017,2017年12,2017/12/14,43960.3,1.8,79128.54,盐城润瀛实业投资有限公司,,,,,,,,,,,,,,2018/12/14,2021/12/14
2687,廉租住房用地,盐城市,亭湖区,盐城国联地产投资发展有限公司,盐城市亭湖区南洋镇三尖居民委员会三组、一组,70,挂牌,1349.865,,2017,2017年12,2017/12/14,19998,2.3,45995.4,盐城国联地产投资发展有限公司,,,,,,,,,,,,,,2018/12/14,2021/12/14
2715,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水城市资产投资控股集团有限公司,珠江路北侧、清源路东侧（B）地块,70,挂牌,8769,,2017,2017年12,2017/12/6,44480,1.6,71168,响水城市资产投资控股集团有限公司,,,,,,,,,,,,,,2018/5/1,2021/4/30
2716,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水城市资产投资控股集团有限公司,珠江路北侧、清源路东侧（C）地块,70,挂牌,8508,,2017,2017年12,2017/12/6,44149,1.8,79468.2,响水城市资产投资控股集团有限公司,,,,,,,,,,,,,,2018/5/1,2021/4/30
2729,中低价位、中小套型普通商品住房用地,盐城市,东台市,杨梅生,弶港镇前进路东侧,70,挂牌,8.5043,,2017,2017年12,2017/12/5,200.1,1.3,260.13,杨梅生,,,,,,,,,,,,,,2018/9/5,2019/9/5
2737,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县德宏盛置业有限公司,千秋镇陈李线东侧纬二路北侧地块,70,挂牌,549,,2017,2017年12,2017/12/4,10000,1.5,15000,射阳县德宏盛置业有限公司,,,,,,,,,,,,,,2018/10/4,2021/10/4
2789,经济适用住房用地,盐城市,建湖县,建湖县高作镇人民政府新建农民安置房项目,高作镇大墩村三组,,划拨,0,,2017,2017年11,2017/11/27,27195,1.5,40792.5,建湖县高作镇人民政府,,,,,,,,,,,,,,2018/3/27,2020/3/26
2793,其他普通商品住房用地,盐城市,阜宁县,江苏盐业集团,阜城街道办射河北路87号,其他普通商品住房用地70年，批发零售用地40年,协议,322.68,,2017,2017年11,2017/11/24,1409.72,1.1,1550.692,江苏省苏盐连锁有限公司阜宁分公司,,,,,,,,,,,,,,2018/1/24,2019/1/24
2798,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,温泉度假村A地块,金沙湖街道办事处两合居委会,70,挂牌,7310,,2017,2017年11,2017/11/22,68877.61,1.2,82653.132,江苏金沙湖置业有限责任公司,,,,,,,,,,,,,,2018/2/1,2020/2/1
2799,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,温泉度假村C地块,金沙湖街道办事处两合居委会,70,挂牌,9250,,2017,2017年11,2017/11/22,68159.92,1.2,81791.904,江苏金沙湖置业有限责任公司,,,,,,,,,,,,,,2018/2/1,2020/2/1
2800,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,温泉度假村B地块,金沙湖街道办事处两合居委会,70,挂牌,6490,,2017,2017年11,2017/11/22,61399.45,1.2,73679.34,江苏金沙湖置业有限责任公司,,,,,,,,,,,,,,2018/2/1,2020/2/1
2801,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,温泉度假村D地块,金沙湖街道办事处两合居委会,70,挂牌,1424,,2017,2017年11,2017/11/22,14286.03,1.2,17143.236,江苏金沙湖置业有限责任公司,,,,,,,,,,,,,,2018/2/1,2020/2/1
2802,中低价位、中小套型普通商品住房用地,盐城市,滨海县,蔡未青,滨海县八巨镇政府西侧，财政路南侧,70,挂牌,63.0906,,2017,2017年11,2017/11/22,1239.5,1.6,1983.2,蔡未青,,,,,,,,,,,,,,2018/1/23,2020/1/23
2803,中低价位、中小套型普通商品住房用地,盐城市,滨海县,颜建荣,滨海县五汛镇光明路西侧,70,挂牌,275.0728,,2017,2017年11,2017/11/21,3717.2,1.5,5575.8,颜建荣,,,,,,,,,,,,,,2018/1/22,2019/1/22
2818,经济适用住房用地,盐城市,建湖县,建湖县上冈镇人民政府新建（一期）榆西安置房项目,上冈镇榆西村五组,,划拨,0,,2017,2017年11,2017/11/17,55829,2,111658,建湖县上冈镇人民政府,,,,,,,,,,,,,,2018/1/31,2020/1/30
2819,经济适用住房用地,盐城市,建湖县,建湖县上冈镇人民政府新建冈东社区万顷良田安置房项目,上冈镇榆西村五、九组,,划拨,0,,2017,2017年11,2017/11/17,88042,2,176084,建湖县上冈镇人民政府,,,,,,,,,,,,,,2018/1/31,2020/1/30
2827,其他普通商品住房用地,盐城市,盐都区,北大资源集团有限公司,东进路北、开创路西,科教用地50年，其他普通商品住房用地70年,挂牌,81972.237,,2017,2017年11,2017/11/14,242665,2.1,509596.5,北大资源集团有限公司,,,,,,,,,,,,,,2018/10/30,2021/10/29
2867,经济适用住房用地,盐城市,建湖县,建湖县冈西镇人民政府新建农民安置房项目,冈西镇西吉居委会米厂组,,划拨,0,,2017,2017年11,2017/11/7,41961,1,41961,建湖县冈西镇人民政府,,,,,,,,,,,,,,2018/6/5,2020/6/4
2875,经济适用住房用地,盐城市,建湖县,建湖县颜单镇人民政府新建拆迁安置房项目,颜单镇漕桥村五组、六组,,划拨,0,,2017,2017年11,2017/11/3,33296,1,33296,建湖县颜单镇人民政府,,,,,,,,,,,,,,2018/6/1,2020/5/31
2887,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,江苏周氏置业有限公司,盐城市亭湖区黄尖镇新街居委会三组,70,挂牌,300.0761,,2017,2017年11,2017/11/1,5872.33,1.4,8221.262,江苏周氏置业有限公司,,,,,,,,,,,,,,2018/11/1,2021/11/1
2897,中低价位、中小套型普通商品住房用地,盐城市,建湖县,崔墩路南侧、建宝路东侧地块,崔墩路南侧、建宝路东侧地块,50,挂牌,13080,,2017,2017年10,2017/10/30,48175,2,96350,建湖县城南建设投资有限公司,,,,,,,,,,,,,,2018/4/30,2020/4/30
2899,中低价位、中小套型普通商品住房用地,盐城市,建湖县,城南医院东侧、南环路北侧地块,城南医院东侧、南环路北侧地块,50,挂牌,12360,,2017,2017年10,2017/10/30,43731,2,87462,建湖县城南建设投资有限公司,,,,,,,,,,,,,,2018/4/30,2020/4/30
2901,中低价位、中小套型普通商品住房用地,盐城市,建湖县,体育中心南侧、人民路东侧地块,体育中心南侧、人民路东侧地块,50,挂牌,10490,,2017,2017年10,2017/10/30,33089,2,66178,建湖县惠民置业有限公司,,,,,,,,,,,,,,2018/4/30,2020/4/30
2903,中低价位、中小套型普通商品住房用地,盐城市,建湖县,经二路西侧、北京路北侧地块,经二路西侧、北京路北侧地块,50,挂牌,3550,,2017,2017年10,2017/10/30,40074,2.2,88162.8,江苏开诚置业有限公司,,,,,,,,,,,,,,2018/4/30,2020/4/30
2904,中低价位、中小套型普通商品住房用地,盐城市,建湖县,经四路西侧、北京路南侧地块,经四路西侧、北京路南侧地块,50,挂牌,2210,,2017,2017年10,2017/10/30,21622.7,2.2,47569.94,江苏开诚置业有限公司,,,,,,,,,,,,,,2018/4/30,2020/4/30
2905,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建城市嘉园（原罗汉院西侧）拆迁安置房工程项目,近湖街道镇南村中左组,,划拨,0,,2017,2017年10,2017/10/30,38588,2.5,96470,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/12/31,2019/12/30
2911,经济适用住房用地,盐城市,建湖县,建湖县高作镇人民政府新建回迁房（建宝线北延工程）项目,高作镇大墩村四组,,划拨,0,,2017,2017年10,2017/10/30,5568,1.5,8352,建湖县高作镇人民政府,,,,,,,,,,,,,,2018/5/30,2020/5/29
2912,经济适用住房用地,盐城市,建湖县,建湖县高作镇人民政府新建（二期）限价安置房项目,高作镇大墩村三组,,划拨,0,,2017,2017年10,2017/10/30,18242,1.5,27363,建湖县高作镇人民政府,,,,,,,,,,,,,,2018/5/30,2020/5/29
2918,中低价位、中小套型普通商品住房用地,盐城市,响水县,江苏中奥置业有限公司,灌江路北侧、三洪河西侧,70,挂牌,5442,,2017,2017年10,2017/10/27,17236,2.2,37919.2,江苏中奥华府置业有限公司,,,,,,,,,,,,,,2018/5/1,2021/4/30
2932,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,美食广场北地块,阜城街道办孙桥村一组（美食广场北地块）,中低价位、中小套型普通商品住房用地70年，商务金融用地40年，住宿餐饮用地40年，批发零售用地40年,挂牌,7262,,2017,2017年10,2017/10/24,17968.31,5.4,97028.874,杨昌祝,,,,,,,,,,,,,,2018/1/8,2020/1/8
2941,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县港城建设发展有限公司,港城渤海大街与响港大道交叉口西南角（A）地块,70,挂牌,5810,,2017,2017年10,2017/10/23,64530,2,129060,响水县港城建设发展有限公司,,,,,,,,,,,,,,2018/4/1,2021/3/31
2942,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县港城建设发展有限公司,港城渤海大街与响港大道交叉口西南角（B）地块,70,挂牌,3931,,2017,2017年10,2017/10/23,43670,2,87340,响水县港城建设发展有限公司,,,,,,,,,,,,,,2018/4/1,2021/3/31
2943,中低价位、中小套型普通商品住房用地,盐城市,响水县,江苏万瑞汽车科技有限公司,开发区326省道南侧、环南小学东侧,70,挂牌,166,,2017,2017年10,2017/10/23,3678,1.2,4413.6,江苏万瑞汽车科技有限公司,,,,,,,,,,,,,,2018/4/1,2021/3/31
2944,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县港城建设发展有限公司,港城渤海大街与响港大道交叉口西南角（C）地块,70,挂牌,3763,,2017,2017年10,2017/10/23,41795,2,83590,响水县港城建设发展有限公司,,,,,,,,,,,,,,2018/4/1,2021/3/31
2946,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海恒荣置业有限公司,滨海县海滨大道北侧，师苑路南侧,其他商服用地40年，中低价位、中小套型普通商品住房用地70年,挂牌,44891.952,,2017,2017年10,2017/10/23,71484,2.2,157264.8,滨海恒荣置业有限公司,,,,,,,,,,,,,,2017/12/23,2019/12/23
2971,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,原顺风纸品有限公司地块（二）益林镇益南居委会,益林镇益南居委会,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,1044,,2017,2017年10,2017/10/13,23552.23,1.95,45926.8485,阜宁县益林镇村镇房屋开发有限责任公司,,,,,,,,,,,,,,2018/1/11,2019/1/11
