编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
4497,公共设施用地,盐城市,大丰市,党群服务中心,大丰区小海镇工业园区,,划拨,0,,2016,2016年6月,2016/6/27,1868,1.2,2241.6,盐城市大丰区小海镇海团村村民委员会,,,,,,,,,,,,,,2016/11/15,2017/11/15
4507,公共设施用地,盐城市,阜宁县,江苏省电力公司阜宁县供电公司供电生产房,阜宁县吴滩街道办事处北讯村二组,,划拨,0,,2016,2016年6月,2016/6/22,2666.7,0.6,1600.02,江苏省电力公司阜宁县供电公司,,,,,,,,,,,,,,2016/7/14,2017/7/14
4509,其他商服用地,盐城市,盐都区,盐城市权润建设投资有限公司,秦南镇砖桥居委会、秦北村,50,挂牌,667.2135,,2016,2016年6月,2016/6/21,8565,1.2,10278,盐城市权润建设投资有限公司,,,,,,,,,,,,,,2017/6/20,2019/6/20
4510,批发零售用地,盐城市,盐都区,盐城市盐都区医疗产业园投资有限公司,学富镇时杨居委会,40,挂牌,411.3756,,2016,2016年6月,2016/6/21,5988,2,11976,盐城市盐都区医疗产业园投资有限公司,,,,,,,,,,,,,,2017/6/20,2019/6/20
4511,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处秦川路东、彩虹路南,40,挂牌,4285.07,,2016,2016年6月,2016/6/21,23740,3.5,83090,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/20,2020/6/20
4512,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处振兴路西、彩虹路南,40,挂牌,1906.6215,,2016,2016年6月,2016/6/21,10563,3.5,36970.5,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/20,2020/6/20
4513,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处彩虹路北、马中河西,40,挂牌,3703.499,,2016,2016年6月,2016/6/21,20518,3.5,71813,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/21,2020/6/20
4514,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处益民居委会,40,挂牌,5852.7528,,2016,2016年6月,2016/6/21,41333,1.2,49599.6,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/21,2020/6/20
4515,医卫慈善用地,盐城市,盐都区,盐城市盐都区国有资产投资有限公司,盐龙街道办事处益民居委会,40,挂牌,1680.489,,2016,2016年6月,2016/6/21,18366,1.8,33058.8,盐城市盐都区国有资产投资有限公司,,,,,,,,,,,,,,2017/6/21,2020/6/20
4517,其他商服用地,盐城市,滨海县,滨海海滨投资开发有限公司,滨海县西湖路西侧，育才西路北侧,70,挂牌,32587.938,,2016,2016年6月,2016/6/21,166605,2.5,416512.5,滨海海滨投资开发有限公司,,,,,,,,,,,,,,2016/8/21,2018/8/21
4518,其他商服用地,盐城市,阜宁县,阜宁县新阜宁液化气有限公司,香港路北、施陈路西地块,40,挂牌,1697,,2016,2016年6月,2016/6/20,11159.15,0.3,3347.745,阜宁县新阜宁液化气有限公司,,,,,,,,,,,,,,2016/9/12,2018/9/12
4522,科教用地,盐城市,阜宁县,益林镇育苗幼儿园,益林镇建新西路,,划拨,0,,2016,2016年6月,2016/6/20,4761.24,1,4761.24,阜宁县益林镇育苗幼儿园,,,,,,,,,,,,,,2016/7/10,2017/7/10
4526,批发零售用地,盐城市,阜宁县,中国石化销售有限公司江苏盐城石油分公司,329省道北地块,40,挂牌,663,,2016,2016年6月,2016/6/17,5534.52,0.2,1106.904,中国石化销售有限公司江苏盐城石油分公司,,,,,,,,,,,,,,2016/9/7,2018/9/7
4532,商务金融用地,盐城市,亭湖区,盐城金牛置业有限公司,盐城市亭湖区亭湖新区新丰经济合作社七组,40,挂牌,3044.1565,,2016,2016年6月,2016/6/14,14959,1.8,26926.2,盐城金牛置业有限公司,,,,,,,,,,,,,,2017/4/14,2020/4/14
4533,商务金融用地,盐城市,亭湖区,盐城金牛置业有限公司,盐城市亭湖区亭湖新区新丰经济合作社七组,40,挂牌,3007.816,,2016,2016年6月,2016/6/14,15346,1.8,27622.8,盐城金牛置业有限公司,,,,,,,,,,,,,,2017/4/14,2020/4/14
4543,科教用地,盐城市,经济技术开发区,异地新建步凤小学新校区项目,盐城经济技术开发区步凤镇伍龙居委会,,划拨,0,,2016,2016年6月,2016/6/13,52404,0.4,20961.6,盐城经济技术开发区步凤镇人民政府,,,,,,,,,,,,,,2016/8/13,2018/8/12
4545,公共设施用地,盐城市,盐都区,盐城高新区消防站项目,盐都区盐龙街道办事处黄刘居委会三组,,划拨,0,,2016,2016年6月,2016/6/12,9801,0.46,4508.46,盐城市盐都区人民政府盐龙街道办事处,,,,,,,,,,,,,,2016/10/12,2018/10/11
4563,科教用地,盐城市,东台市,华东沿海防护林生态系统国家生态定位观测研究站,东台市林场二区,,划拨,0,,2016,2016年6月,2016/6/6,6863,0.3,2058.9,中国林业科学研究院亚热带林业研究所,,,,,,,,,,,,,,2016/9/20,2017/3/20
4579,机关团体用地,盐城市,东台市,东台市新街镇林业站,新街镇街北村,,划拨,0,,2016,2016年6月,2016/6/1,1071,0.59,631.89,东台市新街镇林业站,,,,,,,,,,,,,,2016/7/20,2016/9/20
4585,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4586,公共设施用地,盐城市,响水县,响水县长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4587,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4588,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4589,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4590,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4591,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4592,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4593,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4594,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4595,公共设施用地,盐城市,响水县,响水长江风力发电有限公司,陈家港镇海岸线内，三圩盐场和灌东盐场,50,协议,0.31,,2016,2016年5月,2016/5/31,28,1,28,响水长江风力发电有限公司,,,,,,,,,,,,,,2016/11/30,2017/11/30
4601,批发零售用地,盐城市,大丰市,盐城市大丰大龙商业有限公司,西团镇大龙交通路北侧，双龙路东侧,40,挂牌,30,,2016,2016年5月,2016/5/24,444,1.7,754.8,盐城市大丰大龙商业有限公司,,,,,,,,,,,,,,2016/11/25,2017/11/25
4607,公共设施用地,盐城市,大丰市,党群服务中心,大丰区新丰镇引水村四组，四清路东侧,,划拨,0,,2016,2016年5月,2016/5/21,5282,1.5,7923,大丰区新丰镇引水村村民委员会,,,,,,,,,,,,,,2016/3/24,2017/3/24
4608,科教用地,盐城市,响水县,响水县港城建设发展有限公司,陈家港淮海大街南侧、银海大道西侧,,划拨,0,,2016,2016年5月,2016/5/20,77881,0.5,38940.5,响水县港城建设发展有限公司,,,,,,,,,,,,,,2016/10/1,2018/10/1
4609,医卫慈善用地,盐城市,响水县,响水县港城建设发展有限公司,玉港路东侧、淮海大街北侧,,划拨,0,,2016,2016年5月,2016/5/20,50925,1.27,64674.75,响水县港城建设发展有限公司,,,,,,,,,,,,,,2016/10/1,2018/10/1
4612,科教用地,盐城市,响水县,江苏省响水中学,开发区珠江路北侧、东海路东侧,,划拨,0,,2016,2016年5月,2016/5/19,113070.9,1,113070.9,江苏省响水中学,,,,,,,,,,,,,,2016/8/1,2018/8/1
4613,科教用地,盐城市,响水县,江苏省响水中学,开发区珠江路北侧、东海路东侧,,划拨,0,,2016,2016年5月,2016/5/19,17517,1.3,22772.1,江苏省响水中学,,,,,,,,,,,,,,2016/8/1,2018/8/1
4614,科教用地,盐城市,响水县,江苏省响水中学,珠江路北侧、东海路东侧,,划拨,0,,2016,2016年5月,2016/5/19,20558.6,1.3,26726.18,江苏省响水中学,,,,,,,,,,,,,,2016/8/1,2018/8/1
4615,公共设施用地,盐城市,大丰市,废弃有机物处理中心项目,大丰区新丰镇新区大道南侧,,划拨,0,,2016,2016年5月,2016/5/19,4972,0.5,2486,盐城市大丰区城市管理局,,,,,,,,,,,,,,2016/9/18,2017/9/18
4623,公共设施用地,盐城市,阜宁县,阜宁夕阳红养老服务中心,通榆居委会,,划拨,0,,2016,2016年5月,2016/5/16,106000.04,1,106000.04,阜宁夕阳红养老服务中心,,,,,,,,,,,,,,2016/7/6,2017/7/6
4640,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块140,40,挂牌,4225,,2016,2016年5月,2016/5/12,32000,3.5,112000,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4641,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块141,40,挂牌,4408,,2016,2016年5月,2016/5/12,34000,3.5,119000,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4642,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块142,40,挂牌,4368,,2016,2016年5月,2016/5/12,33560,3.5,117460,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4643,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块144,40,挂牌,4368,,2016,2016年5月,2016/5/12,33562,3.5,117467,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4644,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块143,40,挂牌,4223,,2016,2016年5月,2016/5/12,31970,3.5,111895,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4645,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块145,40,挂牌,4245,,2016,2016年5月,2016/5/12,32217.5,3.5,112761.25,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4646,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块147,40,挂牌,4656,,2016,2016年5月,2016/5/12,35623.6,3.5,124682.6,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4647,其他商服用地,盐城市,射阳县,射阳建设投资有限公司,射阳港经济区向阳公司西侧中心路北侧地块146,40,挂牌,4484,,2016,2016年5月,2016/5/12,33733.8,3.5,118068.3,射阳建设投资有限公司,,,,,,,,,,,,,,2018/1/12,2021/1/11
4654,住宿餐饮用地,盐城市,响水县,响水县恒福酒店管理有限公司,陈家港瑞海路以南、玉港路以东,40,挂牌,1356,,2016,2016年5月,2016/5/10,21350,1.8,38430,响水县恒福酒店管理有限公司,,,,,,,,,,,,,,2016/11/1,2019/11/1
4655,公共设施用地,盐城市,亭湖区,东闸村社区服务中心,开放大道西、青年路南,,划拨,0,,2016,2016年5月,2016/5/9,3494.2,1,3494.2,盐城市城南新区黄海街道办事处,,,,,,,,,,,,,,2016/7/9,2018/7/9
4660,其他商服用地,盐城市,东台市,东台黄海森林投资发展有限公司,东台黄海森林公园杨林路东侧,40,挂牌,67.86,,2016,2016年5月,2016/5/6,2610,0.5,1305,东台黄海森林投资发展有限公司,,,,,,,,,,,,,,2016/12/6,2017/12/6
4661,其他商服用地,盐城市,射阳县,盐城市纺织染整产业园实业开发有限公司,临海镇东兴居委会S226省道东侧地块,40,挂牌,2031,,2016,2016年5月,2016/5/6,40290,1.5,60435,盐城市纺织染整产业园实业开发有限公司,,,,,,,,,,,,,,2017/3/6,2020/3/5
4662,公共设施用地,盐城市,滨海县,滨海港经济区增压站,滨海县滨海港经济区淮民村民委员会,,划拨,0,,2016,2016年5月,2016/5/6,15000,1,15000,滨海县水务发展有限公司,,,,,,,,,,,,,,2016/7/6,2018/7/6
4664,其他商服用地,盐城市,大丰市,盐城市大丰碧桂园房地产开发有限公司,大丰高新区幸福路南侧、高丰路东侧,70,挂牌,12758,,2016,2016年5月,2016/5/5,85336,1.6,136537.6,盐城市大丰碧桂园房地产开发有限公司,,,,,,,,,,,,,,2016/11/7,2018/11/7
4666,批发零售用地,盐城市,亭湖区,江苏竹林商业城股份有限公司,建军中路146号,33.4,协议,9553.58,,2016,2016年5月,2016/5/5,3865.5,1,3865.5,江苏竹林商业城股份有限公司,,,,,,,,,,,,,,2016/6/6,2016/6/6
4667,公共设施用地,盐城市,盐都区,新建龙冈镇污水处理系统项目,盐都区龙冈镇新冈村一组,,划拨,0,,2016,2016年5月,2016/5/5,6005,0.31,1861.55,盐城市盐都水务有限公司,,,,,,,,,,,,,,2016/9/5,2018/9/4
4674,宗教用地,盐城市,盐都区,新建大云山寺藏经阁项目,盐都区大冈镇卧龙居委会一组,,划拨,0,,2016,2016年4月,2016/4/28,3651,0.34,1241.34,盐城大云山寺,,,,,,,,,,,,,,2016/8/28,2018/8/27
4676,公共设施用地,盐城市,盐都区,新建佳富村委会便民服务中心项目,盐都区大冈镇佳富村七组,,划拨,0,,2016,2016年4月,2016/4/28,3303,0.54,1783.62,盐城市盐都区大冈镇佳富村民委员会,,,,,,,,,,,,,,2016/8/28,2018/8/27
4677,其他商服用地,盐城市,滨海县,滨海医药产业园开发有限公司,滨海县东坎镇新安大道北侧，沙浦河西侧。,70,挂牌,545.227,,2016,2016年4月,2016/4/27,6569,3,19707,滨海医药产业园开发有限公司,,,,,,,,,,,,,,2016/6/27,2018/6/27
4685,其他商服用地,盐城市,射阳县,江苏嘉熙商贸有限公司,海河镇老政府地块,40,挂牌,379,,2016,2016年4月,2016/4/22,5303.2,3.5,18561.2,江苏嘉熙商贸有限公司,,,,,,,,,,,,,,2017/2/22,2020/2/22
4690,科教用地,盐城市,大丰市,康复中心建设项目,大丰区大中镇阜丰村四组，新村路北侧、康平路西侧,,划拨,0,,2016,2016年4月,2016/4/21,14015,1,14015,盐城市大丰区特殊教育学校,,,,,,,,,,,,,,2016/10/6,2017/10/6
4692,公共设施用地,盐城市,盐都区,新建垃圾中转站项目,盐城市盐都区龙冈镇新冈村一组,,划拨,0,,2016,2016年4月,2016/4/20,3335,0.23,767.05,盐城市盐都区龙冈镇人民政府,,,,,,,,,,,,,,2016/8/20,2018/8/19
4700,科教用地,盐城市,亭湖区,盐城景山中学东校区项目,盐城市亭湖新区北林社区居民委员会六组,,划拨,0,,2016,2016年4月,2016/4/18,15596,0.7,10917.2,盐城市亭湖区新区管理委员会,,,,,,,,,,,,,,2016/6/20,2018/6/20
4712,医卫慈善用地,盐城市,响水县,响水县恒康养老服务中心,响陈线北侧、双港居委会境内,,划拨,0,,2016,2016年4月,2016/4/13,6666,1.5,9999,响水县恒康养老服务中心,,,,,,,,,,,,,,2016/9/1,2019/9/1
4713,公共设施用地,盐城市,大丰市,停车场建设项目,大丰区健康路南侧，检察巷东侧,,划拨,0,,2016,2016年4月,2016/4/13,752,1,752,盐城市大丰区人民检察院,,,,,,,,,,,,,,2016/9/30,2017/9/30
4718,其他商服用地,盐城市,射阳县,射阳县现代农业产业园发展有限公司,合德镇机场路西侧地块,40,挂牌,311,,2016,2016年4月,2016/4/8,3331,2.5,8327.5,射阳县现代农业产业园发展有限公司,,,,,,,,,,,,,,2017/2/8,2020/2/7
4733,公共设施用地,盐城市,建湖县,建湖县国源新能源开发有限公司新上30MW集中式光伏电站项目,沿河镇马沿村,,划拨,0,,2016,2016年4月,2016/4/8,13332,1,13332,建湖县国源新能源开发有限公司,,,,,,,,,,,,,,2016/4/18,2018/4/17
4735,公共设施用地,盐城市,阜宁县,高新园区污水处理厂,阜宁经济开发区邓灶居委会,,划拨,0,,2016,2016年4月,2016/4/8,133333,0.5,66666.5,江苏省阜宁经济开发区管理委员会,,,,,,,,,,,,,,2016/4/28,2018/4/28
4736,科教用地,盐城市,响水县,响水县双语实验学校,灌江路南侧、清源路西侧,,划拨,0,,2016,2016年4月,2016/4/8,79004,1.04,82164.16,响水县双语实验学校,,,,,,,,,,,,,,2016/8/31,2019/8/1
4743,机关团体用地,盐城市,东台市,唐洋派出所业务用房,唐洋镇安建村二组,,划拨,0,,2016,2016年4月,2016/4/5,2448,0.6,1468.8,东台市公安局唐洋派出所,,,,,,,,,,,,,,2016/9/5,2017/9/5
4744,医卫慈善用地,盐城市,建湖县,建湖县恒济镇卫生院新建预防综合楼项目,恒济镇孟庄居委会五组,,划拨,0,,2016,2016年4月,2016/4/5,1287,1,1287,建湖县恒济镇卫生院,,,,,,,,,,,,,,2016/4/20,2018/4/19
4746,机关团体用地,盐城市,射阳县,盘湾镇振阳村党群服务中心,射阳县盘湾镇盘联路东侧,,划拨,0,,2016,2016年4月,2016/4/1,2302,1.6,3683.2,盘湾镇振阳村村民委员会,,,,,,,,,,,,,,2016/7/30,2018/7/29
4747,公共设施用地,盐城市,建湖县,国网江苏省电力公司盐城供电公司新上瑞祥110KV输变电工程项目,开发区双港村建东组,,划拨,0,,2016,2016年4月,2016/4/1,3858,1.2,4629.6,国网江苏省电力公司盐城供电公司,,,,,,,,,,,,,,2016/4/11,2018/4/10
4749,公共设施用地,盐城市,大丰市,公路养护应急处置中心河养护工区建设项目,大丰区大丰港临海高等级公路东侧、分界河南侧,,划拨,0,,2016,2016年3月,2016/3/31,11826,1,11826,盐城市大丰区公路管理站,,,,,,,,,,,,,,2016/9/1,2017/9/1
4750,公共设施用地,盐城市,大丰市,500千伏大丰输变电工程,大丰港经济区王港居委会二组,,划拨,0,,2016,2016年3月,2016/3/31,9464,1,9464,国网江苏省电力公司盐城市大丰区供电公司,,,,,,,,,,,,,,2016/8/26,2017/8/26
4751,医卫慈善用地,盐城市,大丰市,敬老院提档升级建设项目,大丰区草堰镇丁溪村六组,,划拨,0,,2016,2016年3月,2016/3/31,3196,1.2,3835.2,盐城市大丰区草堰镇人民政府,,,,,,,,,,,,,,2016/9/8,2017/9/8
4752,公共设施用地,盐城市,东台市,公路养护应急处置中心东台应急基地（梁垛镇小樊村）,东台市梁垛镇小樊村,,划拨,0,,2016,2016年3月,2016/3/29,8635,0.13,1122.55,江苏省东台市公路管理站,,,,,,,,,,,,,,2016/5/30,2017/5/30
4754,其他商服用地,盐城市,盐都区,江苏盐城水利建设有限公司,盐都区盐龙街道办事处益民居委会,40,挂牌,1277.4375,,2016,2016年3月,2016/3/28,11355,2.7,30658.5,江苏盐城水利建设有限公司,,,,,,,,,,,,,,2017/5/28,2019/5/28
4760,医卫慈善用地,盐城市,大丰市,敬老院提档升级工程建设项目,大丰区草庙镇新场村一组,,划拨,0,,2016,2016年3月,2016/3/25,3874,1.1,4261.4,盐城市大丰区草庙镇敬老院,,,,,,,,,,,,,,2016/7/27,2017/7/27
4761,公共设施用地,盐城市,大丰市,党群服务中心项目,大丰区草庙镇四灶村二组,,划拨,0,,2016,2016年3月,2016/3/25,600,1.5,900,盐城市大丰区草庙镇四灶村村民委员会,,,,,,,,,,,,,,2016/7/11,2017/7/11
4762,其他商服用地,盐城市,盐都区,盐城市盐龙湖生态风景保护区开发建设有限公司,盐都区龙冈镇青龙居委会三组,40,挂牌,3613.9425,,2016,2016年3月,2016/3/24,25361,1.6,40577.6,盐城市盐龙湖生态风景保护区开发建设有限公司,,,,,,,,,,,,,,2017/5/24,2019/5/24
4763,科教用地,盐城市,大丰市,湿地保护项目,大丰区草庙镇麋鹿公路南侧,,划拨,0,,2016,2016年3月,2016/3/24,1350,1.5,2025,江苏省大丰麋鹿国家级自然保护区管理处,,,,,,,,,,,,,,2016/6/25,2017/6/25
4764,其他商服用地,盐城市,建湖县,房地产开发,府前路北、湖中南路东侧地块,40,挂牌,1950,,2016,2016年3月,2016/3/23,15766,2.8,44144.8,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2016/9/15,2018/9/15
4766,批发零售用地,盐城市,大丰市,大丰市振东投资有限公司,大丰市区常新路东侧、疏港路北侧,40,挂牌,5554,,2016,2016年3月,2016/3/22,54391,1.5,81586.5,大丰市振东投资有限公司,,,,,,,,,,,,,,2016/9/24,2019/9/24
4769,公共设施用地,盐城市,亭湖区,公交回车场项目,盐城市亭湖区环保科技城新民村民委员会三组,,划拨,0,,2016,2016年3月,2016/3/21,18799,0.12,2255.88,江苏盐城环保科技城管理委员会,,,,,,,,,,,,,,2016/6/20,2018/6/20
4770,公共设施用地,盐城市,亭湖区,220KV开源变电站项目,盐城市亭湖区新洋街道办事处袁河村民委员会十组、十二组,,划拨,0,,2016,2016年3月,2016/3/21,8915,0.59,5259.85,江苏省电力公司盐城供电公司,,,,,,,,,,,,,,2016/6/20,2018/6/20
4772,批发零售用地,盐城市,盐都区,盐城市明昊油气有限公司,盐城市盐都区潘黄街道办事处何桥居委会,40,挂牌,993.33,,2016,2016年3月,2016/3/18,3679,0.33,1214.07,盐城市明昊油气有限公司,,,,,,,,,,,,,,2016/10/4,2018/10/4
4773,公共设施用地,盐城市,东台市,东台镇吕港垃圾中转站,东台镇吕港村,,划拨,0,,2016,2016年3月,2016/3/18,2000,0.06,120,东台市东台镇人民政府,,,,,,,,,,,,,,2016/5/18,2017/5/18
4775,医卫慈善用地,盐城市,东台市,溱东镇卫生院改造提升工程,溱东镇远洋南路东侧,,划拨,0,,2016,2016年3月,2016/3/18,3455,2,6910,东台市溱东镇卫生院,,,,,,,,,,,,,,2016/10/18,2017/10/18
4780,科教用地,盐城市,城南新区,盐城市城南新区开发建设投资有限公司,盐城市区八总沟南、黄海云谷数据中心西侧,50,挂牌,852.0525,,2016,2016年3月,2016/3/18,8739,1.5,13108.5,盐城市城南新区开发建设投资有限公司,,,,,,,,,,,,,,2016/9/19,2018/9/18
4783,其他商服用地,盐城市,射阳县,李正军,特庸镇码中街北侧民建路西侧地块,40,挂牌,2500,,2016,2016年3月,2016/3/17,11507.1,1.5,17260.65,李正军,,,,,,,,,,,,,,2017/1/17,2020/1/16
4789,公共设施用地,盐城市,东台市,东亭南路东侧停车场,市区东亭南路东侧，广济河南侧,,划拨,0,,2016,2016年3月,2016/3/16,4088,1,4088,东台市市政养护管理所,,,,,,,,,,,,,,2016/5/16,2016/10/16
4790,其他商服用地,盐城市,射阳县,江苏裕华投资开发有限公司,射阳港经济区射阳河南海堤堆东侧三号地块,40,挂牌,4790,,2016,2016年3月,2016/3/16,40102,3.5,140357,江苏裕华投资开发有限公司,,,,,,,,,,,,,,2017/1/16,2020/1/15
4791,其他商服用地,盐城市,射阳县,江苏裕华投资开发有限公司,射阳港经济区射阳河南海堤堆东侧一号地块,40,挂牌,5272,,2016,2016年3月,2016/3/16,44000,3.5,154000,江苏裕华投资开发有限公司,,,,,,,,,,,,,,2017/1/16,2020/1/15
4792,其他商服用地,盐城市,射阳县,江苏裕华投资开发有限公司,射阳港经济区射阳河南海堤堆东侧二号地块,40,挂牌,5335,,2016,2016年3月,2016/3/16,44666.7,3.5,156333.45,江苏裕华投资开发有限公司,,,,,,,,,,,,,,2017/1/16,2020/1/15
4793,其他商服用地,盐城市,射阳县,江苏裕华投资开发有限公司,射阳港经济区射阳河南海堤堆东侧四号地块,40,挂牌,4525,,2016,2016年3月,2016/3/16,37898,3.5,132643,江苏裕华投资开发有限公司,,,,,,,,,,,,,,2017/1/16,2020/1/15
4794,其他商服用地,盐城市,射阳县,江苏裕华投资开发有限公司,射阳港经济区射阳河南海堤堆东侧五号地块,40,挂牌,3980,,2016,2016年3月,2016/3/16,33333.3,3.5,116666.55,江苏裕华投资开发有限公司,,,,,,,,,,,,,,2017/1/16,2020/1/15
4800,科教用地,盐城市,经济技术开发区,步凤幼儿园项目,盐城经济技术开发区步凤镇伍龙居委会三组,,划拨,0,,2016,2016年3月,2016/3/15,20318,0.57,11581.26,盐城经济技术开发区步凤镇人民政府,,,,,,,,,,,,,,2016/5/18,2018/5/18
4801,公共设施用地,盐城市,东台市,三仓镇污水处理提升泵站,三仓镇镇南居委会,,划拨,0,,2016,2016年3月,2016/3/15,1109,1,1109,东台市三仓镇人民政府,,,,,,,,,,,,,,2016/10/15,2017/4/15
4806,科教用地,盐城市,亭湖区,解放路实验学校东校区项目,亭湖新区北林社区居民委员会三组、四组、五组,,划拨,0,,2016,2016年3月,2016/3/14,43994,0.71,31235.74,盐城市亭湖区新区管理委员会,,,,,,,,,,,,,,2016/6/15,2019/6/15
4812,批发零售用地,盐城市,阜宁县,阜宁县新宁加油站,长春路与射河南路交叉口西南,40,挂牌,134,,2016,2016年3月,2016/3/10,1999.89,0.2,399.978,阜宁县新宁加油站,,,,,,,,,,,,,,2016/5/30,2018/5/30
4843,其他商服用地,盐城市,大丰市,盐城市大丰区丰盈置业有限公司,新丰镇同丰村六组,40,挂牌,376,,2016,2016年3月,2016/3/4,5296,1.8,9532.8,盐城市大丰区丰盈置业有限公司,,,,,,,,,,,,,,2016/9/6,2018/9/6
4851,其他商服用地,盐城市,大丰市,王菲菲,建邺南路东侧中段,40,挂牌,428,,2016,2016年2月,2016/2/26,2110,0.5,1055,王菲菲,,,,,,,,,,,,,,2016/8/27,2018/8/27
4852,科教用地,盐城市,盐都区,盐龙实验学校九年一贯制教学及全日制幼儿园,盐龙街道办,,划拨,0,,2016,2016年2月,2016/2/26,26921,0.7,18844.7,盐都区盐龙街道办事处,,,,,,,,,,,,,,2016/6/26,2018/6/26
4870,其他商服用地,盐城市,建湖县,房地产开发,上冈镇冈中路北侧地块,40,挂牌,650,,2016,2016年2月,2016/2/22,10007,1.4,14009.8,裔兆群,,,,,,,,,,,,,,2016/7/29,2018/7/29
