编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1579,工业用地,连云港市,灌南县,(2016-402295)年产6100吨农药原药、3500吨农药中间体系列产品技改项目,堆沟港镇黄姚村,30,挂牌,77.3664,,2016,2016年7月,2016年7月11日,0.8059,8059,1.2,9670.8,连云港立本农药化工有限公司,,,,,,,,,,,,,,2017年4月1日,2019年4月1日
1580,工业用地,连云港市,灌南县,(2016-402295)年产6100吨农药原药、3500吨农药中间体系列产品技改项目,堆沟港镇黄姚村,30,挂牌,180.1344,,2016,2016年7月,2016年7月11日,1.8764,18764,1.2,22516.8,连云港立本农药化工有限公司,,,,,,,,,,,,,,2017年4月1日,2019年4月1日
1581,工业用地,连云港市,灌南县,(2016-402295)年产6100吨农药原药、3500吨农药中间体系列产品技改项目,堆沟港镇黄姚村,30,挂牌,207.6096,,2016,2016年7月,2016年7月11日,2.1626,21626,1.2,25951.2,连云港立本农药化工有限公司,,,,,,,,,,,,,,2017年4月1日,2019年4月1日
1584,工业用地,连云港市,连云区,LTC2016-G06#连云港万博丰环保科技有限责任公司,连云区西安路东、石化四道北,30,挂牌,1324,,2016,2016年7月,2016年7月6日,7.118,71180,1.2,85416,连云港万博丰环保科技有限责任公司,,,,,,,,,,,,,,2017年1月10日,2019年1月9日
1585,工业用地,连云港市,连云区,连云港泓昊复合材料有限公司,开发区盐浦路东北侧,30,挂牌,483,,2016,2016年6月,2016年6月24日,2.4596,24596,2,49192,连云港泓昊复合材料有限公司,,,,,,,,,,,,,,2016年12月31日,2018年12月30日
1586,工业用地,连云港市,灌云县,连云港科立丰实业有限公司,下车镇204国道西侧,50,拍卖,82,,2016,2016年6月,2016年6月23日,0.4916,4916,1.2,5899.2,连云港科立丰实业有限公司,,,,,,,,,,,,,,2016年12月31日,2019年12月30日
1587,工业用地,连云港市,灌云县,连云港正凯塑料制品有限公司,县经济开发区内,50,挂牌,111,,2016,2016年6月,2016年6月23日,0.6125,6125,1.6,9800,连云港正凯塑料制品有限公司,,,,,,,,,,,,,,2016年12月31日,2019年12月30日
1588,工业用地,连云港市,灌云县,连云港通裕天然气有限公司,县临港产业区,50,挂牌,252,,2016,2016年6月,2016年6月23日,1.1082,11082,1.2,13298.4,连云港通裕天然气有限公司,,,,,,,,,,,,,,2016年12月31日,2019年12月30日
1589,工业用地,连云港市,灌云县,国成功能服饰（连云港）有限公司,灌云县经济开发区内,50,挂牌,62,,2016,2016年6月,2016年6月23日,0.3407,3407,1.6,5451.2,国成功能服饰（连云港）有限公司,,,,,,,,,,,,,,2016年12月31日,2018年12月30日
1601,工业用地,连云港市,东海县,东海经济开发区北区天然气利用工程项目,东海县经济开发区北区驻地,50,挂牌,188,,2016,2016年6月,2016年6月17日,1.15171,11517.1,1.5,17275.65,东海县中裕燃气有限公司,,,,,,,,,,,,,,2016年6月30日,2016年12月31日
1604,工业用地,连云港市,灌云县,光大城乡再生能源（灌云）有限公司,灌云县经济开发区内,50,挂牌,520,,2016,2016年6月,2016年6月14日,2.6662,26662,0.8,21329.6,光大城乡再生能源（灌云）有限公司,,,,,,,,,,,,,,2016年12月31日,2019年12月30日
1605,工业用地,连云港市,灌云县,光大城乡再生能源（灌云）有限公司,灌云县经济开发区内,50,挂牌,2081,,2016,2016年6月,2016年6月14日,10.668,106680,0.28,29870.4,光大城乡再生能源（灌云）有限公司,,,,,,,,,,,,,,2016年12月31日,2019年12月30日
1607,工业用地,连云港市,东海县,白龙马面业二期,东海县山左口乡团林村,50,挂牌,364,,2016,2016年6月,2016年6月14日,2.2298,22298,0.8,17838.4,东海县沐锋实业有限公司,,,,,,,,,,,,,,2016年7月18日,2016年12月20日
1609,工业用地,连云港市,灌南县,灌南宏耀环保能源有限公司17MW农光互补光伏发电项目,灌南县新安镇吴圩村,30,挂牌,20.5152,,2016,2016年6月,2016年6月7日,0.2137,2137,1.2,2564.4,灌南宏耀环保能源有限公司,,,,,,,,,,,,,,2017年3月1日,2019年3月1日
1610,工业用地,连云港市,灌南县,江苏仁欣化工股份有限公司年产3.88万吨高档颜料及颜料中间体项目,灌南县堆沟港镇十队村,30,挂牌,26.8032,,2016,2016年6月,2016年6月7日,0.2792,2792,1.2,3350.4,江苏仁欣化工股份有限公司,,,,,,,,,,,,,,2017年3月1日,2019年3月1日
1612,工业用地,连云港市,东海县,水晶文化创意产业园项目,东海县晶都大道北侧、花园路东侧,50,挂牌,433,,2016,2016年6月,2016年6月6日,2.10028,21002.8,2,42005.6,东海县东大科教投资有限公司,,,,,,,,,,,,,,2016年6月30日,2017年6月30日
1614,工业用地,连云港市,东海县,水晶文化创意产业园项目,东海县晶都大道北侧、花园路东侧,50,挂牌,189,,2016,2016年6月,2016年6月2日,0.90653,9065.3,2,18130.6,东海县东大科教投资有限公司,,,,,,,,,,,,,,2016年6月30日,2017年6月30日
1617,工业用地,连云港市,赣榆区,连云港荷润化工有限公司,柘汪镇西林子村,50,挂牌,907,,2016,2016年5月,2016年5月23日,5.8138,58138,0.7,40696.6,连云港荷润化工有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1618,工业用地,连云港市,赣榆区,连云港柘达消毒科技有限公司,柘汪镇小王坊村,50,挂牌,281,,2016,2016年5月,2016年5月23日,1.6981,16981,0.7,11886.7,连云港柘达消毒科技有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1619,工业用地,连云港市,赣榆区,连云港劲美文仪家具制造有限公司,赣榆经济开发区,50,挂牌,3900,,2016,2016年5月,2016年5月23日,21.5715,215715,0.7,151000.5,连云港劲美文仪家具制造有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1622,工业用地,连云港市,赣榆区,江苏丽鑫环保科技有限公司,柘汪镇小王坊村,50,挂牌,264,,2016,2016年5月,2016年5月23日,1.5939,15939,0.7,11157.3,江苏丽鑫环保科技有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1623,工业用地,连云港市,赣榆区,连云港荷润化工有限公司,柘汪镇西林子村,50,挂牌,339,,2016,2016年5月,2016年5月23日,2.1952,21952,0.7,15366.4,连云港荷润化工有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1624,工业用地,连云港市,赣榆区,连云港捷成科技园发展有限公司,赣榆经济开发区,50,挂牌,325,,2016,2016年5月,2016年5月23日,1.7996,17996,0.7,12597.2,连云港捷成科技园发展有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1625,工业用地,连云港市,赣榆区,连云港赣榆怡能农电服务有限公司,赣榆经济开发区,50,挂牌,148,,2016,2016年5月,2016年5月23日,0.8177,8177,0.7,5723.9,连云港赣榆怡能农电服务有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月16日
1632,工业用地,连云港市,东海县,东海县经济开发区西区中小企业园标准厂房二期工程项目,东海县牛山街道办驻地,50,挂牌,797,,2016,2016年5月,2016年5月3日,4.5533,45533,0.8,36426.4,连云港腾东实业有限公司,,,,,,,,,,,,,,2016年5月17日,2017年5月24日
1633,工业用地,连云港市,连云区,江苏恒瑞医药股份有限公司,开发区大浦路东、东晋路南侧,50,挂牌,3510,,2016,2016年4月,2016年4月29日,15.6671,156671,1.5,235006.5,江苏恒瑞医药股份有限公司,,,,,,,,,,,,,,2017年1月23日,2019年1月23日
1638,工业用地,连云港市,东海县,年产200万件服饰项目,东海县双店镇驻地,50,挂牌,261,,2016,2016年4月,2016年4月21日,1.56702,15670.2,0.8,12536.16,连云港刘斌服饰有限公司,,,,,,,,,,,,,,2016年5月1日,2016年12月31日
1641,工业用地,连云港市,连云区,连云港神鹰碳纤维自行车有限责任公司,开发区金桥路南、大浦路东,50,挂牌,4855,,2016,2016年4月,2016年4月20日,14.1116,141116,1.2,169339.2,连云港神鹰碳纤维自行车有限责任公司,,,,,,,,,,,,,,2016年6月30日,2018年6月30日
1642,仓储用地,连云港市,灌南县,灌南县张店粮库有限公司扩建1.6万吨标准化储备仓项目,灌南县张店镇张店社区居委会,30,挂牌,142.944,,2016,2016年4月,2016年4月19日,1.489,14890,1,14890,灌南县张店粮库有限公司,,,,,,,,,,,,,,2017年7月1日,2019年7月1日
1651,工业用地,连云港市,东海县,年产20万吨配合饲料项目,牛山街道办驻地、323省道北侧,50,挂牌,141,,2016,2016年4月,2016年4月11日,0.6859,6859,0.8,5487.2,江苏桂柳牧业东海有限公司,,,,,,,,,,,,,,2016年8月2日,2017年12月1日
1656,工业用地,连云港市,灌云县,连云港旭新建材有限公司,下村镇204国道东侧,40,挂牌,313,,2016,2016年3月,2016年3月28日,1.8964,18964,1.5,28446,连云港旭新建材有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1681,工业用地,连云港市,灌云县,江苏新龙港港口有限公司,临港产业区内黄海路,50,挂牌,825,,2016,2016年3月,2016年3月21日,4.9992,49992,1.2,59990.4,江苏新龙港港口有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1684,工业用地,连云港市,灌南县,灌南莱茵达化工有限公司年产270吨医药中间体技改项目,灌南县堆沟港镇十队村,30,挂牌,241.4976,,2016,2016年3月,2016年3月16日,2.5156,25156,1.2,30187.2,灌南莱茵达化工有限公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1686,工业用地,连云港市,灌南县,连云港泽鑫食品配料有限公司年产8Kt多功能、高纯度、复合型磷酸盐工业水处理剂项目,灌南县新安镇公兴村,30,挂牌,74.9088,,2016,2016年3月,2016年3月10日,0.7803,7803,1.2,9363.6,连云港泽鑫食品配料有限公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1687,工业用地,连云港市,灌南县,连云港华福木业有限公司年产40000立方米胶合板项目,灌南县李集乡同兴村,30,挂牌,192.048,,2016,2016年3月,2016年3月10日,2.0005,20005,1.2,24006,连云港华福木业有限公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1688,工业用地,连云港市,灌南县,连云港威远精细化工有限公司年产氟系列产品及研发中心项目,灌南县堆沟港镇十队村,30,挂牌,321.1104,,2016,2016年3月,2016年3月9日,3.3449,33449,1.2,40138.8,连云港威远精细化工有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1689,工业用地,连云港市,灌南县,连云港鼎茂电子科技开发有限公司新建年产2500万只超高亮度光电元器件及应用光源项目,灌南县新安镇公兴村,30,挂牌,144.768,,2016,2016年3月,2016年3月9日,1.508,15080,1.2,18096,连云港鼎茂电子科技开发有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1690,工业用地,连云港市,灌南县,江苏华尔化工有限公司新建染料及染料中间体项目,灌南县堆沟港镇黄姚村,30,挂牌,317.8272,,2016,2016年3月,2016年3月9日,3.3107,33107,1.5,49660.5,江苏华尔化工有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1691,工业用地,连云港市,灌南县,江苏仁欣环保科技有限公司废酸资源化再利用项目,灌南县堆沟港镇堆沟村,30,挂牌,530.352,,2016,2016年3月,2016年3月8日,5.5245,55245,1.2,66294,江苏仁欣环保科技有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1692,工业用地,连云港市,灌南县,江苏仁欣环保科技有限公司废酸资源化再利用项目,灌南县堆沟港镇堆沟村，大咀村,30,挂牌,588.5856,,2016,2016年3月,2016年3月8日,6.1311,61311,1.2,73573.2,江苏仁欣环保科技有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1694,工业用地,连云港市,东海县,年产120万立方米新型墙体板材项目,石榴街道办开发区区,50,挂牌,160,,2016,2016年3月,2016年3月7日,0.93757,9375.7,0.8,7500.56,东海县石榴大德新型材料厂,,,,,,,,,,,,,,2016年5月31日,2017年5月31日
1697,工业用地,连云港市,灌南县,灌南金圆环保科技有限公司新建年处置焚烧3万吨危险固体废弃物项目,灌南县堆沟港镇七分场、堆沟港镇堆沟村,30,拍卖,314.4288,,2016,2016年3月,2016年3月2日,3.2753,32753,1.2,39303.6,灌南金圆环保科技有限公司,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
1699,工业用地,连云港市,东海县,年产1000万只高效照明用卤素灯项目,石榴街道驻地,50,挂牌,149,,2016,2016年3月,2016年3月1日,0.86616,8661.6,0.8,6929.28,东海县圣凯电光源有限公司,,,,,,,,,,,,,,2016年3月31日,2017年3月1日
1701,工业用地,连云港市,灌南县,江苏恒隆作物保护有限公司年产2000吨嗪草酮、1200吨苯嗪草酮等15个技改项目,灌南县堆沟港镇董沟村,30,挂牌,274.4064,,2016,2016年2月,2016年2月24日,2.8584,28584,1.2,34300.8,江苏恒隆作物保护有限公司,,,,,,,,,,,,,,2016年9月1日,2018年9月1日
1702,工业用地,连云港市,灌南县,江苏恒隆作物保护有限公司年产2000吨嗪草酮、1200吨苯嗪草酮等15个技改项目,灌南县堆沟港镇董沟村,30,挂牌,163.536,,2016,2016年2月,2016年2月24日,1.7035,17035,1.2,20442,江苏恒隆作物保护有限公司,,,,,,,,,,,,,,2016年9月1日,2018年9月1日
1705,工业用地,连云港市,灌南县,连云港太连投资发展有限公司集成电路装备配件材料项目,灌南县新安镇吴圩村,30,挂牌,318.48,,2016,2016年2月,2016年2月17日,3.3175,33175,1.2,39810,连云港太连投资发展有限公司,,,,,,,,,,,,,,2016年8月1日,2018年8月1日
1706,工业用地,连云港市,灌南县,灌南欣丰化工有限公司年产15600吨精细化工产品项目,灌南县堆沟港镇大咀村,30,挂牌,284.5824,,2016,2016年2月,2016年2月17日,2.9644,29644,1.2,35572.8,灌南欣丰化工有限公司,,,,,,,,,,,,,,2016年7月1日,2018年7月1日
1707,工业用地,连云港市,灌南县,连云港亿司腾化工有限公司年产700吨频呐酮、1000吨一氯频呐酮、2000吨二氯频呐酮等产品技改项目,灌南县堆沟港镇黄姚村,30,挂牌,477.4464,,2016,2016年2月,2016年2月17日,4.9734,49734,1.2,59680.8,连云港亿司腾化工有限公司,,,,,,,,,,,,,,2016年7月1日,2018年7月1日
1708,工业用地,连云港市,灌南县,连云港荣鼎金属有限公司年加工处理5万吨含铜污泥、2万吨废旧线路板技改项目,灌南县新安镇管庄村,30,挂牌,102.7872,,2016,2016年2月,2016年2月17日,1.0707,10707,1.2,12848.4,连云港荣鼎金属有限公司,,,,,,,,,,,,,,2016年8月1日,2018年8月1日
1709,工业用地,连云港市,灌南县,连云港荣鼎金属有限公司年加工处理5万吨含铜污泥、2万吨废旧线路板技改项目,灌南县新安镇郝圩村,30,挂牌,161.4432,,2016,2016年2月,2016年2月17日,1.6817,16817,1.2,20180.4,连云港荣鼎金属有限公司,,,,,,,,,,,,,,2016年8月1日,2018年8月1日
1710,仓储用地,连云港市,灌南县,灌南县新能电力工程有限公司六塘仓库建设工程项目,灌南县李集乡张庄村,30,挂牌,102.2208,,2016,2016年2月,2016年2月17日,1.0648,10648,1,10648,灌南县新能电力工程有限公司,,,,,,,,,,,,,,2016年7月1日,2018年7月1日
1721,工业用地,连云港市,新浦区,江苏乐园新材料集团有限公司,太平村太平路东、310国道北,30,挂牌,908,,2016,2016年1月,2016年1月18日,3.628,36280,1.2,43536,江苏乐园新材料集团有限公司,,,,,,,,,,,,,,2016年10月21日,2018年10月21日
1735,工业用地,连云港市,连云区,田湾核电站取水明渠延伸工程,海滨大道东侧地块,30,挂牌,76,,2016,2016年1月,2016年1月6日,0.4032,4032,1.2,4838.4,江苏核电有限公司,,,,,,,,,,,,,,2016年3月13日,2018年3月12日
1737,工业用地,连云港市,海州区,连云港远洋流体装卸设备有限公司,海州开发区朐凤路北、郁州路西,30,挂牌,419,,2015,2015年12月,2015年12月24日,1.98283,19828.3,1.2,23793.96,连云港远洋流体装卸设备有限公司,,,,,,,,,,,,,,2016年4月28日,2018年4月27日
1740,工业用地,连云港市,东海县,新建年产5000吨大口径高纯石英管和2500吨电子级石英棒项目,东海县平明镇驻地,50,挂牌,305,,2015,2015年12月,2015年12月16日,1.82269,18226.9,0.8,14581.52,江苏圣达石英制品有限公司,,,,,,,,,,,,,,2015年12月31日,2016年3月31日
1747,工业用地,连云港市,海州区,连云港机床厂有限公司,海州开发区朐凤路南、经二路东1号地块,30,挂牌,57,,2015,2015年12月,2015年12月1日,0.3129,3129,1.2,3754.8,连云港机床厂有限公司,,,,,,,,,,,,,,2016年9月3日,2018年9月3日
1748,工业用地,连云港市,海州区,连云港佳殿轻工有限公司,海州开发区朐凤路南、经二路东3号地块,30,挂牌,92,,2015,2015年12月,2015年12月1日,0.5065,5065,1.2,6078,连云港佳殿轻工有限公司,,,,,,,,,,,,,,2016年9月3日,2018年9月3日
1749,工业用地,连云港市,海州区,天田（连云港）机床有限公司,海州开发区朐凤路南、经二路东2号地块,30,挂牌,48,,2015,2015年12月,2015年12月1日,0.2611,2611,1.2,3133.2,天田（连云港）机床有限公司,,,,,,,,,,,,,,2016年9月3日,2018年9月3日
1781,工业用地,连云港市,灌云县,连云港华彩纺织有限公司,龙苴社区境内,50,挂牌,57,,2015,2015年11月,2015年11月16日,0.3833,3833,1.2,4599.6,连云港华彩纺织有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1782,工业用地,连云港市,灌云县,灌云福惠泉光伏发电有限公司,伊陡路北侧,50,挂牌,45,,2015,2015年11月,2015年11月16日,0.1675,1675,0.5,837.5,灌云福惠泉光伏发电有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1783,工业用地,连云港市,灌云县,连云港旺家铝型材有限公司,伊山镇朱韩村、204国道西侧,50,挂牌,177,,2015,2015年11月,2015年11月16日,1.1745,11745,2.5,29362.5,连云港旺家铝型材有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1784,工业用地,连云港市,灌云县,江苏哆哆食品有限公司,伊山镇朱韩村、204国道西侧,50,挂牌,261,,2015,2015年11月,2015年11月16日,1.7399,17399,1.5,26098.5,江苏哆哆食品有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1808,仓储用地,连云港市,灌南县,中储粮灌河粮食现代物流和仓储项目,堆沟港镇二队村,30,挂牌,198.624,,2015,2015年11月,2015年11月10日,2.069,20690,1.2,24828,中央储备粮连云港直属库,,,,,,,,,,,,,,2016年4月1日,2018年4月1日
1809,仓储用地,连云港市,灌南县,中储粮灌河粮食现代物流和仓储项目,堆沟港镇三队村,30,挂牌,137.2224,,2015,2015年11月,2015年11月10日,1.4294,14294,1.2,17152.8,中央储备粮连云港直属库,,,,,,,,,,,,,,2016年4月1日,2018年4月1日
1838,工业用地,连云港市,灌南县,年产1000吨2-氯-5-氯钾噻唑、500吨3-苯并呋喃酮等五个产品技改项目,堆沟港镇大咀村,30,挂牌,198.72,,2015,2015年11月,2015年11月6日,2.07,20700,1.2,24840,连云港良常化工有限公司,,,,,,,,,,,,,,2016年4月1日,2018年4月1日
1840,工业用地,连云港市,灌南县,年产3000万片导电橡胶按键项目,李集乡朱圩村,30,挂牌,334.1184,,2015,2015年11月,2015年11月5日,3.4804,34804,1.2,41764.8,连云港志得利电子有限公司,,,,,,,,,,,,,,2016年3月1日,2018年3月1日
1841,工业用地,连云港市,灌南县,年产4500吨分散染料技术改造项目,堆沟港镇十队村,30,挂牌,297.744,,2015,2015年11月,2015年11月5日,3.1015,31015,1.2,37218,连云港澄鑫化工有限公司,,,,,,,,,,,,,,2016年5月1日,2018年5月1日
1842,工业用地,连云港市,赣榆区,江苏世友炭材有限公司,海州湾生物科技园,50,挂牌,460,,2015,2015年11月,2015年11月3日,3.0888,30888,0.7,21621.6,江苏世友炭材有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1843,工业用地,连云港市,赣榆区,江苏坤铭电子科技有限公司,赣榆海洋经济开发区,50,挂牌,1326,,2015,2015年11月,2015年11月3日,7.2016,72016,0.7,50411.2,江苏坤铭电子科技有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1844,工业用地,连云港市,赣榆区,江苏天明特种车辆有限公司,柘汪镇临港产业区,50,挂牌,910,,2015,2015年11月,2015年11月3日,6.0868,60868,0.7,42607.6,江苏天明特种车辆有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1845,工业用地,连云港市,赣榆区,华亿建材科技有限公司,赣榆海洋经济开发区,50,拍卖,2560,,2015,2015年11月,2015年11月3日,13.8284,138284,0.7,96798.8,华亿建材科技有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1846,工业用地,连云港市,赣榆区,江苏天明特种车辆有限公司,柘汪临港产业区,50,挂牌,1420,,2015,2015年11月,2015年11月3日,9.5223,95223,0.7,66656.1,江苏天明特种车辆有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1847,工业用地,连云港市,赣榆区,江苏天明特种车辆仍限公司,柘汪临港产业区,50,挂牌,2750,,2015,2015年11月,2015年11月3日,18.3357,183357,0.7,128349.9,江苏天明特种车辆有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1848,工业用地,连云港市,赣榆区,连云港市赣榆区高铭服装加工厂,塔山镇邵庄村,50,挂牌,50,,2015,2015年11月,2015年11月3日,0.334,3340,0.7,2338,连云港市赣榆区高铭服装加工厂,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1849,工业用地,连云港市,赣榆区,连云港日曜实业有限公司,塔山镇土城村,50,挂牌,240,,2015,2015年11月,2015年11月3日,1.651,16510,0.7,11557,连云港日曜实业有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1850,工业用地,连云港市,赣榆区,连云港班庄水泥有限责任公司,青口镇南街社区,50,挂牌,622,,2015,2015年11月,2015年11月3日,3.1093,31093,0.7,21765.1,连云港班庄水泥有限责任公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1851,工业用地,连云港市,赣榆区,连云港二龙山农业技术有限公司,厉庄镇新坝村,50,挂牌,31,,2015,2015年11月,2015年11月3日,0.1928,1928,0.7,1349.6,连云港二龙山农业技术有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1852,工业用地,连云港市,赣榆区,连云港大禹水处理工程有限公司,墩尚镇河口村,50,挂牌,167,,2015,2015年11月,2015年11月3日,1.0177,10177,0.7,7123.9,连云港大禹水处理工程有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1853,工业用地,连云港市,赣榆区,连云港鑫祥铸造有限公司,墩尚镇新合村,50,挂牌,278,,2015,2015年11月,2015年11月3日,1.7773,17773,0.7,12441.1,连云港鑫祥铸造有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1854,工业用地,连云港市,赣榆区,连云港银山湖光伏发电有限公司,厉庄镇山涧村,50,挂牌,18,,2015,2015年11月,2015年11月3日,0.1075,1075,0.7,752.5,连云港银山湖光伏发电有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1855,工业用地,连云港市,赣榆区,连云港耀顺玩具有限公司,石桥镇石桥村,50,挂牌,60,,2015,2015年11月,2015年11月3日,0.3325,3325,0.7,2327.5,连云港耀顺玩具有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1856,工业用地,连云港市,赣榆区,赣榆区腾飞机械铸造有限公司,石桥镇石桥村,50,挂牌,135,,2015,2015年11月,2015年11月3日,0.8969,8969,0.7,6278.3,赣榆区腾飞机械铸造有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1857,工业用地,连云港市,赣榆区,连云港盛鲁矿产品有限公司,柘汪镇西棘荡村,50,挂牌,208,,2015,2015年11月,2015年11月3日,1.3575,13575,0.7,9502.5,连云港盛鲁矿产品有限公司,,,,,,,,,,,,,,2016年3月31日,2018年3月31日
1858,工业用地,连云港市,灌南县,连云港港灌河港区堆沟港海河联运区,堆沟港镇刘庄村,30,挂牌,255.8496,,2015,2015年10月,2015年10月30日,2.6651,26651,1.2,31981.2,江苏金灌投资发展集团有限公司,,,,,,,,,,,,,,2016年1月1日,2018年1月1日
1859,工业用地,连云港市,灌南县,55TH蒸汽供热站项目,新安镇武庄村,30,挂牌,316.6944,,2015,2015年10月,2015年10月30日,3.2989,32989,1.2,39586.8,灌南宏耀环保能源有限公司,,,,,,,,,,,,,,2016年1月1日,2018年1月1日
1860,工业用地,连云港市,连云区,江苏康惠医药产业园有限公司,市开发区大浦路东侧,50,挂牌,1461,,2015,2015年10月,2015年10月28日,6.6668,66668,2,133336,江苏康惠医药产业园有限公司,,,,,,,,,,,,,,2016年7月27日,2018年7月26日
1861,工业用地,连云港市,连云区,连云港丝路跨境电子商务有限公司,市开发区出口加工区云丰路南侧,30,挂牌,526,,2015,2015年10月,2015年10月28日,1.9403,19403,2,38806,连云港丝路跨境电子商务有限公司,,,,,,,,,,,,,,2016年7月27日,2018年7月26日
1862,工业用地,连云港市,灌南县,年产5亿2千万件LED电子元器件项目,新安镇公兴村,30,挂牌,353.7216,,2015,2015年10月,2015年10月26日,3.6846,36846,1.2,44215.2,连云港光鼎电子有限公司,,,,,,,,,,,,,,2016年1月1日,2018年1月1日
1865,工业用地,连云港市,赣榆区,江苏泽宇高新材料有限公司,石桥镇小沙村,50,挂牌,1201,,2015,2015年10月,2015年10月23日,8,80000,1.6,128000,江苏泽宇高新材料有限公司,,,,,,,,,,,,,,2015年11月30日,2017年11月30日
1877,工业用地,连云港市,灌南县,年产2000万件环保型毛绒玩具项目,灌南县李集乡朱圩村,30,挂牌,96.2976,,2015,2015年10月,2015年10月12日,1.0031,10031,1.2,12037.2,连云港奥申特玩具有限公司,,,,,,,,,,,,,,2016年1月1日,2018年1月1日
1878,工业用地,连云港市,赣榆区,连云港金铭玩具有限公司,金山镇后石堰村,50,挂牌,189,,2015,2015年10月,2015年10月12日,1.2559,12559,0.7,8791.3,连云港金铭玩具有限公司,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
1879,工业用地,连云港市,赣榆区,江苏安源生物科技有限公司,柘汪镇响石村,50,挂牌,1032,,2015,2015年10月,2015年10月12日,6.6135,66135,0.7,46294.5,江苏安源生物科技有限公司,,,,,,,,,,,,,,2015年12月31日,2016年12月31日
1880,工业用地,连云港市,赣榆区,连云港厚德饲料有限公司,班庄镇古城村,50,挂牌,300,,2015,2015年10月,2015年10月12日,2,20000,0.7,14000,连云港厚德饲料有限公司,,,,,,,,,,,,,,2015年12月31日,2016年12月31日
1881,工业用地,连云港市,赣榆区,连云港赣榆云城佳友工贸有限公司,班庄镇古城村,50,挂牌,158,,2015,2015年10月,2015年10月12日,1.0471,10471,0.7,7329.7,连云港赣榆云城佳友工贸有限公司,,,,,,,,,,,,,,2015年12月31日,2016年12月31日
1882,工业用地,连云港市,赣榆区,连云港海德益食品有限公司,柘汪镇临港产业区,50,挂牌,645,,2015,2015年10月,2015年10月12日,4.224,42240,0.7,29568,连云港海德益食品有限公司,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
1883,工业用地,连云港市,赣榆区,连云港石港高压电瓷有限公司,石桥镇白石头村,50,挂牌,450,,2015,2015年10月,2015年10月12日,2.9528,29528,0.7,20669.6,连云港石港高压电瓷有限公司,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
1884,工业用地,连云港市,赣榆区,江苏富娃家具有限公司,沙河镇殷宅村,50,挂牌,193,,2015,2015年10月,2015年10月12日,1.2812,12812,0.7,8968.4,江苏富娃家具有限公司,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
1885,工业用地,连云港市,赣榆区,江苏银河物流有限公司,海州湾生物科技,50,挂牌,5228,,2015,2015年10月,2015年10月12日,34.8521,348521,0.7,243964.7,江苏银河物流有限公司,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
