编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1768,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,6689,,2015,2015年11月,2015年11月23日,9.4878,94878,3.5,332073,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1769,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,6217,,2015,2015年11月,2015年11月23日,9.5056,95056,3.5,332696,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1770,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,32784,,2015,2015年11月,2015年11月23日,4.57238,45723.8,3.5,160033.3,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1771,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,6497,,2015,2015年11月,2015年11月23日,9.9179,99179,3.5,347126.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1772,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,5806,,2015,2015年11月,2015年11月23日,8.0975,80975,3.5,283412.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1773,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,6498,,2015,2015年11月,2015年11月23日,9.9345,99345,3.5,347707.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1774,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,灌西盐场埒南工业区,40,挂牌,30937,,2015,2015年11月,2015年11月23日,4.3128,43128,3.5,150948,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年8月31日,2019年8月30日
1777,其他商服用地,连云港市,灌云县,连云港鼎海实业有限公司,县临港产业区、经六路东侧,40,挂牌,9130,,2015,2015年11月,2015年11月18日,12.1682,121682,3.5,425887,连云港市鼎海实业有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1779,机关团体用地,连云港市,连云区,连云港市公安局水警支队（水上分局）烧香河水上派出所新建业务用房及辅助用房项目,连云区板桥纵一路北、规划路东,,划拨,0,,2015,2015年11月,2015年11月17日,0.20124,2012.4,0.7,1408.68,连云港市公安局,,,,,,,,,,,,,,2016年1月1日,2016年9月1日
1780,机关团体用地,连云港市,新浦区,连云港市公安局水警支队（水上分局）新浦水上派出所新建业务用房及辅助用房项目,海宁大道南、西盐河东岸,,划拨,0,,2015,2015年11月,2015年11月17日,0.15707,1570.7,0.4,628.28,连云港市公安局,,,,,,,,,,,,,,2016年1月1日,2016年9月1日
1785,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6580,,2015,2015年11月,2015年11月13日,9.1331,91331,3.5,319658.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1786,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6476,,2015,2015年11月,2015年11月13日,8.6339,86339,3.5,302186.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1787,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6825,,2015,2015年11月,2015年11月13日,9.0998,90998,3.5,318493,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1788,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6562,,2015,2015年11月,2015年11月13日,9.1131,91131,3.5,318958.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1789,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,7200,,2015,2015年11月,2015年11月13日,9.5973,95973,3.5,335905.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1790,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6955,,2015,2015年11月,2015年11月13日,9.6601,96601,3.5,338103.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1791,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6191,,2015,2015年11月,2015年11月13日,8.2549,82549,3.5,288921.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1792,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,5355,,2015,2015年11月,2015年11月13日,7.9332,79332,3.5,277662,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1793,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6390,,2015,2015年11月,2015年11月13日,8.8744,88744,3.5,310604,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1794,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6770,,2015,2015年11月,2015年11月13日,9.0266,90266,3.5,315931,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1795,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,7080,,2015,2015年11月,2015年11月13日,9.8314,98314,3.5,344099,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1796,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,5800,,2015,2015年11月,2015年11月13日,8.5917,85917,3.5,300709.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1797,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,5940,,2015,2015年11月,2015年11月13日,8.7971,87971,3.5,307898.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1798,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,4933,,2015,2015年11月,2015年11月13日,7.308,73080,3.5,255780,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1799,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6806,,2015,2015年11月,2015年11月13日,9.0744,90744,3.5,317604,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1800,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6143,,2015,2015年11月,2015年11月13日,9.1,91000,3.5,318500,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1801,批发零售用地,连云港市,灌云县,灌云众盛置业有限公司,杨陡线南侧,40,挂牌,2315,,2015,2015年11月,2015年11月13日,3.0772,30772,1.5,46158,灌云众盛置业有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1802,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区、海堤路北侧,40,挂牌,9578,,2015,2015年11月,2015年11月12日,9.108,91080,3.5,318780,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1803,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区、海堤路北侧,40,拍卖,9622,,2015,2015年11月,2015年11月12日,9.149,91490,3.5,320215,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1804,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,6796,,2015,2015年11月,2015年11月12日,9.4384,94384,3.5,330344,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1805,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区、海堤路北侧,40,挂牌,9860,,2015,2015年11月,2015年11月12日,9.3846,93846,3.5,328461,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1806,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,7321,,2015,2015年11月,2015年11月12日,9.7608,97608,3.5,341628,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1807,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内、海堤路北侧,40,挂牌,9877,,2015,2015年11月,2015年11月12日,9.3819,93819,3.5,328366.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1810,其他商服用地,连云港市,灌云县,江苏大伊山投资发展有限公司,大伊山烈士陵园北侧,40,挂牌,3255,,2015,2015年11月,2015年11月10日,1.2054,12054,3.5,42189,江苏大伊山投资发展有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1811,其他商服用地,连云港市,灌云县,江苏大伊山投资发展有限公司,大伊山大门北侧,40,挂牌,2500,,2015,2015年11月,2015年11月10日,0.9245,9245,3.5,32357.5,江苏大伊山投资发展有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1814,批发零售用地,连云港市,灌云县,中国石化销售有限公司江苏连云港石油分公司,四队镇沈场村242省道西侧,40,挂牌,823,,2015,2015年11月,2015年11月10日,0.3681,3681,0.5,1840.5,中国石化销售有限公司江苏连云港石油分公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1815,科教用地,连云港市,赣榆区,郑园幼儿园,宋庄镇刘郭村、郑园村,,划拨,0,,2015,2015年11月,2015年11月9日,1.5017,15017,1.3,19522.1,宋庄镇郑园村村民委员会,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
1839,机关团体用地,连云港市,海州区,连云港市清风园扩建工程,当路水库东南,,划拨,0,,2015,2015年11月,2015年11月5日,0.23518,2351.8,1.5,3527.7,连云港市机关事务管理局,,,,,,,,,,,,,,2015年11月5日,2016年11月4日
1863,公共设施用地,连云港市,灌南县,灌南县城乡污水处理厂及管网工程项目,灌南县孟兴庄镇孟兴庄村,,划拨,0,,2015,2015年10月,2015年10月23日,0.3051,3051,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年12月23日,2017年12月22日
1864,公共设施用地,连云港市,灌南县,灌南县城乡污水处理厂及管网工程项目,灌南县田楼镇耿冯村,,划拨,0,,2015,2015年10月,2015年10月23日,0.3279,3279,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年12月23日,2017年12月22日
1867,公共设施用地,连云港市,灌南县,灌南县城乡污水处理厂及管网工程项目,灌南县三口镇大北村,,划拨,0,,2015,2015年10月,2015年10月23日,0.4725,4725,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年12月23日,2017年12月22日
1868,公共设施用地,连云港市,灌南县,灌南县城乡污水处理厂及管网工程项目,灌南县新集镇新集村,,划拨,0,,2015,2015年10月,2015年10月23日,0.3643,3643,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年12月23日,2017年12月22日
1871,机关团体用地,连云港市,连云区,连云港海关执勤武警部队营房新建项目,连云区云宿路南、经十一路西,,划拨,0,,2015,2015年10月,2015年10月22日,0.53382,5338.2,1,5338.2,连云港海关,,,,,,,,,,,,,,2015年10月22日,2016年7月1日
1873,公共设施用地,连云港市,灌南县,灌南县城乡污水处理厂及管网工程项目,灌南县张店镇二里村,,划拨,0,,2015,2015年10月,2015年10月22日,0.3362,3362,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年12月23日,2017年12月22日
1874,军事设施用地,连云港市,连云区,一四九临床部新建库房工程,板桥横二路东北侧,,划拨,0,,2015,2015年10月,2015年10月21日,2.0006,20006,,0,中国人民解放军第八二医院一四九临床部,,,,,,,,,,,,,,2015年10月21日,2016年6月30日
1890,公共设施用地,连云港市,赣榆区,金山供电所,金山路八条路村,,划拨,0,,2015,2015年9月,2015年9月30日,0.5333,5333,0.7,3733.1,金山供电所,,,,,,,,,,,,,,2015年12月31日,2016年12月31日
1891,其他商服用地,连云港市,灌南县,威海路西侧地块,威海路西侧,40,挂牌,13832.91,,2015,2015年9月,2015年9月29日,7.0938,70938,3,212814,连云港化工产业园区投资发展有限公司,,,,,,,,,,,,,,2016年3月30日,2019年3月30日
1892,其他商服用地,连云港市,灌南县,青岛路东侧地块,青岛路东侧,40,挂牌,14864.265,,2015,2015年9月,2015年9月29日,7.6227,76227,3,228681,连云港化工产业园区投资发展有限公司,,,,,,,,,,,,,,2016年3月30日,2019年3月30日
1893,其他商服用地,连云港市,灌南县,光明实验学校南侧地块二,光明实验学校南侧,40,挂牌,3750.24,,2015,2015年9月,2015年9月29日,1.9232,19232,3,57696,连云港化工产业园区投资发展有限公司,,,,,,,,,,,,,,2016年3月30日,2019年3月30日
1894,公共设施用地,连云港市,连云区,连岛街道污水处理厂及配套管网工程,连岛,,划拨,0,,2015,2015年9月,2015年9月29日,0.3359,3359,,0,连云港市连云区人民政府连岛街道办事处,,,,,,,,,,,,,,2015年9月29日,2016年1月22日
1895,公共设施用地,连云港市,赣榆区,塔山派出所,塔山镇土城村,,划拨,0,,2015,2015年9月,2015年9月25日,0.1394,1394,0.7,975.8,赣榆区公安局,,,,,,,,,,,,,,2015年11月30日,2017年11月30日
1903,科教用地,连云港市,灌南县,新建曙红幼儿园项目,汤沟镇汤沟村,,划拨,0,,2015,2015年9月,2015年9月9日,0.4704,4704,1.5,7056,灌南县汤沟镇人民政府,,,,,,,,,,,,,,2015年12月31日,2017年12月31日
1904,公共设施用地,连云港市,灌南县,110KV公兴（张店）输变电工程,新安镇公兴村,,划拨,0,,2015,2015年9月,2015年9月9日,0.54,5400,1,5400,江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2015年12月31日,2017年12月30日
1905,公共设施用地,连云港市,灌南县,公路养护应急处置基地建设工程,三口镇大北村,,划拨,0,,2015,2015年9月,2015年9月9日,0.63515,6351.5,0.3,1905.45,江苏省灌南县公路管理站,,,,,,,,,,,,,,2015年12月31日,2017年12月30日
1906,公共设施用地,连云港市,连云区,连云港金驰生物科技有限公司,市开发区临洪大道东、听月路南,30,挂牌,523,,2015,2015年9月,2015年9月2日,2.6658,26658,0.5,13329,连云港金驰生物科技有限公司,,,,,,,,,,,,,,2016年4月30日,2018年4月29日
1921,科教用地,连云港市,灌南县,灌南县孟兴庄镇中心小学新建综合楼项目,孟兴庄镇大和村,,划拨,0,,2015,2015年8月,2015年8月28日,0.080106,801.06,1.5,1201.59,灌南县孟兴庄镇中心小学,,,,,,,,,,,,,,2015年11月29日,2017年11月29日
1922,科教用地,连云港市,灌南县,灌南县堆沟港中学拆除重建宿舍楼项目,堆沟港镇刘庄村,,划拨,0,,2015,2015年8月,2015年8月28日,0.05775,577.5,1,577.5,灌南县堆沟港中学,,,,,,,,,,,,,,2015年11月28日,2017年11月28日
1930,公共设施用地,连云港市,赣榆区,塔山垃圾中转站,塔山镇土城村,,划拨,0,,2015,2015年8月,2015年8月25日,0.0538,538,0.7,376.6,塔山镇垃圾中转站,,,,,,,,,,,,,,2015年11月30日,2017年11月30日
1936,公共设施用地,连云港市,灌南县,城西公共交通场站,李集乡张庄村,,划拨,0,,2015,2015年8月,2015年8月21日,1.0021,10021,,0,李集镇人民政府,,,,,,,,,,,,,,2016年8月9日,2019年8月9日
1939,公共设施用地,连云港市,灌南县,田楼镇合浦村便民服务中心,长茂镇合浦村,,划拨,0,,2015,2015年8月,2015年8月21日,0.6114,6114,,0,田楼镇人民政府,,,,,,,,,,,,,,2016年8月25日,2019年8月24日
1942,公共设施用地,连云港市,灌南县,镇郊村环卫设施项目,新安镇镇郊社区,,划拨,0,,2015,2015年8月,2015年8月21日,0.3198,3198,,0,新安镇人民政府,,,,,,,,,,,,,,2016年8月30日,2019年8月29日
1943,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,6000,,2015,2015年8月,2015年8月20日,7.8502,78502,3.5,274757,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1945,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,6005,,2015,2015年8月,2015年8月20日,7.2779,72779,3.5,254726.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1946,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,5873,,2015,2015年8月,2015年8月20日,8.5104,85104,3.5,297864,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1947,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，经济适用住房用地70年,挂牌,5765,,2015,2015年8月,2015年8月20日,7.389,73890,3.5,258615,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1948,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,5630,,2015,2015年8月,2015年8月20日,8.53,85300,3.5,298550,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1949,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他普通商品住房用地70年，其他商服用地40年,挂牌,6400,,2015,2015年8月,2015年8月20日,7.6808,76808,3.5,268828,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1951,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,6464,,2015,2015年8月,2015年8月20日,9.5763,95763,3.5,335170.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1952,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他普通商品住房用地70年，其他商服用地40年,挂牌,5705,,2015,2015年8月,2015年8月20日,8.2683,82683,3.5,289390.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1953,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内海堤路北侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,4955,,2015,2015年8月,2015年8月20日,7.3397,73397,3.5,256889.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年6月30日,2019年6月29日
1954,科教用地,连云港市,灌南县,灌南县第四中学,新安镇镇郊村,,划拨,0,,2015,2015年8月,2015年8月20日,0.8254,8254,1.6,13206.4,灌南县教育局,,,,,,,,,,,,,,2016年8月5日,2019年8月4日
1956,公共设施用地,连云港市,灌南县,新安镇新东村地块,新安镇新东村,,划拨,0,,2015,2015年8月,2015年8月19日,0.634,6340,,0,新安镇人民政府,,,,,,,,,,,,,,2016年9月13日,2019年9月12日
1957,公共设施用地,连云港市,灌南县,江苏金灌北侧地块,堆沟港镇八队村,,划拨,0,,2015,2015年8月,2015年8月19日,0.0569,569,,0,堆沟港镇人民政府,,,,,,,,,,,,,,2016年8月17日,2019年8月16日
1959,公共设施用地,连云港市,灌南县,香悦四季边角地,新安镇镇郊社区,,划拨,0,,2015,2015年8月,2015年8月18日,0.4127,4127,,0,新安镇人民政府,,,,,,,,,,,,,,2016年8月29日,2019年8月28日
1962,科教用地,连云港市,灌南县,灌南实验中学拆建工程项目,新安镇于营村,,划拨,0,,2015,2015年8月,2015年8月13日,10.5043,105043,0.9,94538.7,灌南县实验中学,,,,,,,,,,,,,,2015年9月9日,2017年9月8日
1963,公共设施用地,连云港市,赣榆区,宋庄供电所,宋庄镇宋庄村,,划拨,0,,2015,2015年8月,2015年8月12日,0.4807,4807,1,4807,赣榆区供电公司宋庄供电所,,,,,,,,,,,,,,2015年10月31日,2017年10月31日
1976,机关团体用地,连云港市,灌南县,浦头边防派出所营房工程,田楼镇田楼村,,划拨,0,,2015,2015年8月,2015年8月11日,0.5759,5759,1,5759,灌南县公安边防大队,,,,,,,,,,,,,,2015年11月2日,2017年11月1日
1977,科教用地,连云港市,赣榆区,沙河小学,沙河镇郑巷村、西北村,,划拨,0,,2015,2015年8月,2015年8月10日,3.2831,32831,2,65662,沙河镇中心小学,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
1982,科教用地,连云港市,海州区,解放路小学景山秀水分校,海宁路南、郁洲路西、滨河路北,,划拨,0,,2015,2015年8月,2015年8月6日,2.88723,28872.3,0.8,23097.84,连云港市保障房建设投资发展集团有限公司,,,,,,,,,,,,,,2015年8月6日,2017年11月15日
1985,科教用地,连云港市,灌南县,灌南县新集乡中心小学幼儿园改扩建项目,新集镇新集村,,划拨,0,,2015,2015年8月,2015年8月5日,0.0666,666,1,666,灌南县新集乡中心小学,,,,,,,,,,,,,,2015年10月6日,2017年10月5日
1986,科教用地,连云港市,灌南县,灌南县长茂中学拆除重建综合楼项目,田楼镇三兴村,,划拨,0,,2015,2015年8月,2015年8月5日,0.076,760,1.5,1140,灌南县长茂中学,,,,,,,,,,,,,,2015年10月8日,2017年10月7日
1989,科教用地,连云港市,赣榆区,塔山幼儿园,塔山镇土城村,,划拨,0,,2015,2015年8月,2015年8月3日,1.0987,10987,0.7,7690.9,塔山镇人民政府,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
1999,科教用地,连云港市,灌南县,灌南县中小学素质教育基地重建学生生活体验馆,新集镇花园村,,划拨,0,,2015,2015年7月,2015年7月22日,4.3063,43063,1.5,64594.5,灌南县中小学素质教育基地,,,,,,,,,,,,,,2015年9月9日,2017年9月8日
2000,科教用地,连云港市,灌南县,三口中学拆除重建宿舍楼（校安工程）,三口镇三口村,,划拨,0,,2015,2015年7月,2015年7月17日,2.7989,27989,1.5,41983.5,灌南县三口中学,,,,,,,,,,,,,,2015年9月17日,2017年9月16日
2002,科教用地,连云港市,灌南县,灌南县大圈实验学校新建餐厅,新安镇小元村,,划拨,0,,2015,2015年7月,2015年7月8日,0.12,1200,1.5,1800,灌南县大圈实验学校,,,,,,,,,,,,,,2015年7月30日,2017年7月29日
2003,其他商服用地,连云港市,赣榆区,江苏江恒置业集团有限公司,沙河镇驻地、东风路西侧,40,挂牌,300,,2015,2015年7月,2015年7月7日,0.1747,1747,2,3494,江苏江恒置业集团有限公司,,,,,,,,,,,,,,2016年9月22日,2019年8月22日
2004,机关团体用地,连云港市,东海县,江苏省东海强制隔离戒毒所增建民警备勤用房,东海农场，东海强制隔离戒毒所医院南侧,,划拨,0,,2015,2015年7月,2015年7月6日,1.2596,12596,1.5,18894,江苏省东海强制隔离戒毒所,,,,,,,,,,,,,,2015年7月16日,2017年7月17日
2009,批发零售用地,连云港市,灌南县,宁连高速西侧地块,灌南县宁连调整西侧,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,7293.1535,,2015,2015年7月,2015年7月3日,13.4053,134053,1.7,227890.1,灌南洲业车业有限公司,,,,,,,,,,,,,,2016年1月2日,2019年1月2日
2010,公共设施用地,连云港市,连云区,连云区固危废处理处置中心,连云区西安路北地块,50,挂牌,3842,,2015,2015年7月,2015年7月2日,18.467,184670,0.5,92335,江苏方洋科技投资发展有限公司,,,,,,,,,,,,,,2015年12月31日,2018年12月30日
2018,公共设施用地,连云港市,灌南县,汤沟镇污水处理厂,汤沟镇连五村,,划拨,0,,2015,2015年6月,2015年6月30日,0.33,3300,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年8月15日,2017年8月15日
2019,公共设施用地,连云港市,灌南县,李集乡污水处理厂,李集乡拐圩村,,划拨,0,,2015,2015年6月,2015年6月30日,0.318,3180,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年8月15日,2017年8月15日
2020,公共设施用地,连云港市,灌南县,城西污水处理厂,新安镇公兴村,,划拨,0,,2015,2015年6月,2015年6月30日,3.6695,36695,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年8月15日,2017年8月15日
2022,公共设施用地,连云港市,灌南县,百禄镇污水处理厂,百禄镇百禄村,,划拨,0,,2015,2015年6月,2015年6月30日,0.2648,2648,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年8月15日,2017年8月15日
2024,公共设施用地,连云港市,赣榆区,海脐村委会,海头镇海脐村,,划拨,0,,2015,2015年6月,2015年6月29日,0.6183,6183,1.3,8037.9,海头镇海脐村村民委员会,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
2039,其他商服用地,连云港市,赣榆区,连云港瑞景汽车销售服务有限公司,厦门路北侧、祝其路东侧,40,挂牌,2800,,2015,2015年6月,2015年6月24日,4.4652,44652,1.5,66978,连云港瑞景汽车销售服务有限公司,,,,,,,,,,,,,,2016年5月6日,2019年4月2日
2040,公共设施用地,连云港市,赣榆区,白石头村便民服务中心,石桥镇白石头村,,划拨,0,,2015,2015年6月,2015年6月23日,1.1192,11192,0.7,7834.4,石桥镇白石头村村民委员会,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
2041,科教用地,连云港市,赣榆区,新城小学,青口镇下口村,,划拨,0,,2015,2015年6月,2015年6月23日,6.0054,60054,2.3,138124.2,赣榆区教育局,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
2042,公共设施用地,连云港市,赣榆区,甘县村便民活动中心,柘汪镇甘县村,,划拨,0,,2015,2015年6月,2015年6月23日,2,20000,0.7,14000,柘汪镇甘县村村民委员会,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
2044,机关团体用地,连云港市,灌云县,燕尾港边防派出所,灌云县灌西盐场,,划拨,0,,2015,2015年6月,2015年6月20日,0.4746,4746,1,4746,灌云县公安局燕尾港边防派出所,,,,,,,,,,,,,,2015年6月25日,2016年7月30日
2049,公共设施用地,连云港市,灌南县,堆沟港镇五荡村地块,堆沟港镇五荡村,,划拨,0,,2015,2015年6月,2015年6月17日,1.3333,13333,,0,堆沟港镇人民政府,,,,,,,,,,,,,,2015年7月23日,2017年7月23日
2050,军事设施用地,连云港市,连云区,连云港警备区船运队滑道迁建工程,连云区连岛街道办事处环山路南侧,,划拨,0,,2015,2015年6月,2015年6月17日,0.18029,1802.9,,0,中国人民解放军江苏省连云港警备区,,,,,,,,,,,,,,2015年6月17日,2016年1月17日
2052,公共设施用地,连云港市,赣榆区,王庄社区便民服务中心,青口镇王庄社区,,划拨,0,,2015,2015年6月,2015年6月16日,1.0206,10206,0.7,7144.2,青口镇王庄社区村民委员会,,,,,,,,,,,,,,2015年9月30日,2017年9月30日
2061,公共设施用地,连云港市,灌南县,北陈集镇污水处理厂,北陈集镇陈集村,,划拨,0,,2015,2015年6月,2015年6月15日,0.33,3300,,0,灌南海西污水处理有限公司,,,,,,,,,,,,,,2015年7月15日,2017年7月15日
