编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
3683,工业用地,泰州市,泰兴市,江苏阳光电力管业股份有限公司,虹桥镇上元村元阳、元垈、元西、元前组,50,挂牌出让,,1741.763,,2016,######,######,46447,0.8,37157.6,江苏阳光电力管业股份有限公司,,,,,,,,,,,,,,######,######
3684,工业用地,泰州市,泰兴市,泰兴市盛远静电除尘设备有限公司,根思乡根思村小井四组,50,挂牌出让,,259.584,,2016,######,######,6656,0.8,5324.8,泰兴市盛远静电除尘设备有限公司,,,,,,,,,,,,,,######,######
3685,工业用地,泰州市,泰兴市,江苏一鸣生物股份有限公司,根思乡井坔村集体,50,挂牌出让,,126.6285,,2016,######,######,3576,1,3576,江苏一鸣生物股份有限公司,,,,,,,,,,,,,,######,######
3697,工业用地,泰州市,兴化市,兴化市兴莎粮油购销有限公司,兴化市沙沟镇镇区河东（原兴化市沙沟粮油贸易公司地块）,50,挂牌出让,,75.5,,2016,######,######,3647.8,1,3647.8,兴化市兴莎粮油购销有限公司,,,,,,,,,,,,,,######,######
3698,工业用地,泰州市,兴化市,泰州宝龙佳业钢结构件有限公司,兴化市下圩镇大兴金公路北侧双联村（小顾自然村南）,50,挂牌出让,,201,,2016,######,######,9780,0.7,6846,泰州宝龙佳业钢结构件有限公司,,,,,,,,,,,,,,######,######
3702,工业用地,泰州市,兴化市,兴化市华轩不锈钢制品厂,兴化市戴南镇罗顾村宁盐公路西侧,50,挂牌出让,,88,,2016,######,######,4039.4,0.7,2827.58,兴化市华轩不锈钢制品厂,,,,,,,,,,,,,,######,######
3703,工业用地,泰州市,靖江市,靖江市金封泵阀制造有限公司,靖城镇鼎新村,50,拍卖出让,,614,,2015,2015年12,######,8981,2,17962,靖江市金封泵阀制造有限公司,,,,,,,,,,,,,,######,######
3704,工业用地,泰州市,靖江市,靖江市建佳叉车有限公司,靖城镇鼎新村,50,拍卖出让,,760,,2015,2015年12,######,12277,2,24554,靖江市建佳叉车有限公司,,,,,,,,,,,,,,######,######
3705,工业用地,泰州市,靖江市,靖江市天创智能科技有限公司,靖城镇鼎新村,50,拍卖出让,,548,,2015,2015年12,######,7923,2,15846,靖江市天创智能科技有限公司,,,,,,,,,,,,,,######,######
3706,工业用地,泰州市,靖江市,周志荣,靖城镇鼎新村、中桥村,50,拍卖出让,,682,,2015,2015年12,######,9883,2,19766,周志荣,,,,,,,,,,,,,,######,######
3707,工业用地,泰州市,靖江市,王世雄,靖城镇鼎新村、中桥村,50,拍卖出让,,910,,2015,2015年12,######,14633,2,29266,王世雄,,,,,,,,,,,,,,######,######
3708,工业用地,泰州市,靖江市,江苏奥力克冷柜有限公司,靖城镇鼎新村,50,拍卖出让,,780,,2015,2015年12,######,17853,2,35706,江苏奥力克冷柜有限公司,,,,,,,,,,,,,,######,######
3709,工业用地,泰州市,靖江市,靖江市山兴彩印包装制品有限公司,孤山镇孤山村,50,拍卖出让,,332,,2015,2015年12,######,5106,2,10212,靖江市山兴彩印包装制品有限公司,,,,,,,,,,,,,,######,######
3710,工业用地,泰州市,靖江市,靖江市润新建设有限公司,新桥镇太和村,50,拍卖出让,,935,,2015,2015年12,######,22260,2,44520,靖江市润新建设有限公司,,,,,,,,,,,,,,######,######
3711,工业用地,泰州市,靖江市,靖江市源通机械工具制造厂,孤山镇孤山村,50,拍卖出让,,462,,2015,2015年12,######,8227,2,16454,靖江市源通机械工具制造厂,,,,,,,,,,,,,,######,######
3718,工业用地,泰州市,泰州市本级,海军大道南侧、吴陵南路西侧地块,海军大道南侧、吴陵南路西侧,50,拍卖出让,,3877,,2015,2015年12,######,109971,1.5,164956.5,泰州鑫泰集团有限公司,,,,,,,,,,,,,,######,######
3719,工业用地,泰州市,泰州市本级,医药高新区无量寺路北侧、新华路西侧地块,医药高新区无量寺路北侧、新华路西侧,50,挂牌出让,,1117,,2015,2015年12,######,30656,1.5,45984,江苏日禾机械制造有限公司,,,,,,,,,,,,,,######,######
3720,工业用地,泰州市,兴化市,江苏江电电力设备有限公司,兴化市新垛镇集镇,50,挂牌出让,,1880,,2015,2015年12,######,91655.6,0.7,64158.92,江苏江电电力设备有限公司,,,,,,,,,,,,,,######,######
3725,工业用地,泰州市,兴化市,泰州市鹏程体育设施材料有限公司,兴化市大垛针安民村人民路北侧,50,挂牌出让,,167,,2015,2015年12,######,8125.9,0.8,6500.72,泰州市鹏程体育设施材料有限公司,,,,,,,,,,,,,,######,######
3726,工业用地,泰州市,兴化市,江苏兴业船艇有限公司,兴化市临城镇新银村纬七路东、卤汀河路西侧,50,挂牌出让,,1090.5,,2015,2015年12,######,50189.3,0.7,35132.51,江苏兴业船艇有限公司,,,,,,,,,,,,,,######,######
3727,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（沈高镇粮食购销总公司）,沈高镇单塘村,50,协议出让,,14.67,,2015,2015年12,######,541.5,5.12,2772.48,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3728,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（顾高镇）,顾高镇团结路,50,协议出让,,410.56,,2015,2015年12,######,18258.3,1,18258.3,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3729,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（桥头）,桥头镇桥头村,50,协议出让,,196.04,,2015,2015年12,######,8693.2,1,8693.2,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3730,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（马庄北库）,淤溪镇马庄村,50,协议出让,,172.78,,2015,2015年12,######,8166.3,1,8166.3,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3731,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（张甸）,张甸镇大丁村,50,协议出让,,163.82,,2015,2015年12,######,7744.1,1,7744.1,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3732,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（马庄南库）,淤溪镇马庄村,50,协议出让,,147.37,,2015,2015年12,######,6931.4,1,6931.4,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3733,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（溱潼现办公地2）,溱潼镇府东路桥东侧,50,协议出让,,33.94,,2015,2015年12,######,1496.9,1,1496.9,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3734,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（溱潼3-溱湖街28号）,溱潼镇溱湖街28号,50,协议出让,,3.92,,2015,2015年12,######,173,1,173,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3735,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（渔业社）,渔业社,50,协议出让,,27.08,,2015,2015年12,######,1206.2,1,1206.2,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3736,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（叶甸）,俞垛镇叶甸村,50,协议出让,,300.87,,2015,2015年12,######,14294.8,1,14294.8,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3737,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（里华）,华港镇里华村,50,协议出让,,442.59,,2015,2015年12,######,21064.1,1,21064.1,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3738,工业用地,泰州市,高港区,双宇机械公司新建工业厂房,许庄街道东风路西侧、永进路南侧地块,50,挂牌出让,,240,,2015,2015年12,######,5972,1,5972,泰州市双宇机械设备有限公司,,,,,,,,,,,,,,######,######
3739,工业用地,泰州市,高港区,安凯隆消防装备公司新建工业厂房,许庄街道大唐化工东侧、安凯隆消防装备公司北侧地块,50,挂牌出让,,330,,2015,2015年12,######,8046,1,8046,江苏安凯隆消防装备实业有限公司,,,,,,,,,,,,,,######,######
3740,工业用地,泰州市,高港区,德科电气新建工业厂房,口岸街道团结中沟东侧、龙窝路北侧地块,50,挂牌出让,,1160,,2015,2015年12,######,28959,1,28959,江苏德科电气有限公司,,,,,,,,,,,,,,######,######
3741,工业用地,泰州市,高港区,光华医用敷料公司新建工业厂房,许庄街道东风路西侧、创业大道南侧地块,50,挂牌出让,,450,,2015,2015年12,######,11264,1,11264,泰州光华医用敷料有限公司,,,,,,,,,,,,,,######,######
3742,工业用地,泰州市,高港区,苏萨食品公司新建工业厂房,许庄街道兴园路东侧、创新大道南侧地块,50,挂牌出让,,3140,,2015,2015年12,######,79423,1,79423,江苏苏萨食品有限公司,,,,,,,,,,,,,,######,######
3743,工业用地,泰州市,高港区,至成储运新建工业用房,口岸街道龙窝路北侧、钜能链条西侧地块,50,挂牌出让,,1160,,2015,2015年12,######,28813,1.1,31694.3,泰州至成储运有限公司,,,,,,,,,,,,,,######,######
3744,仓储用地,泰州市,高港区,汇福长荣物流公司新建工业厂房,永安洲镇疏港北路东侧、科冕木业北侧地块,50,挂牌出让,,1250,,2015,2015年12,######,29970,1,29970,泰州汇福长荣物流有限公司,,,,,,,,,,,,,,######,######
3745,仓储用地,泰州市,高港区,东君物流公司新建仓储用房,永安洲镇疏港北路西侧、汇福油脂北侧地块,50,挂牌出让,,3300,,2015,2015年12,######,83679,1,83679,泰州东君物流发展有限公司,,,,,,,,,,,,,,######,######
3746,工业用地,泰州市,高港区,新安阻燃公司新建工业厂房,永安洲镇化工园区马船路北侧、新安阻燃一期东侧地块,50,挂牌出让,,81,,2015,2015年12,######,1975,1,1975,泰州新安阻燃材料有限公司,,,,,,,,,,,,,,######,######
3747,工业用地,泰州市,高港区,茂林投资公司新建工业厂房,胡庄镇创业东路西侧、安康大道北侧地块,50,挂牌出让,,1330,,2015,2015年12,######,33499,1,33499,江苏茂林投资有限公司,,,,,,,,,,,,,,######,######
3748,仓储用地,泰州市,泰州市本级,泰东河东南侧、兴泰路西北侧地块,红旗街道中菱社区,50,挂牌出让,,378,,2015,2015年12,######,11513,1.3,14966.9,泰州苏中农业发展有限公司,,,,,,,,,,,,,,######,######
3749,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（蒋垛）,蒋垛镇蒋垛村,50,协议出让,,199.52,,2015,2015年12,######,8867.6,0.53,4699.828,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3750,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（大伦）,大伦镇大伦村,50,协议出让,,310.61,,2015,2015年12,######,13804.8,0.1,1380.48,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3751,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（白米1）,白米镇白米村,50,协议出让,,155.05,,2015,2015年12,######,6891.3,0.52,3583.476,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3752,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（洪林）,娄庄镇洪林镇东路28号,50,协议出让,,197.41,,2015,2015年12,######,8773.8,0.22,1930.236,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3753,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（白米2）,白米镇通扬东路,50,协议出让,,21.13,,2015,2015年12,######,939.4,1.17,1099.098,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3754,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（沈高镇直属库2）,沈高镇单塘村三组,50,协议出让,,424.22,,2015,2015年12,######,15654,0.4,6261.6,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3755,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（沈高镇直属库1）,沈高镇单塘村,50,协议出让,,809.02,,2015,2015年12,######,29853,0.39,11642.67,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3756,仓储用地,泰州市,姜堰市,泰州市姜堰区粮食局-粮库（溱潼现办公地1）,溱潼镇姜溱东路,50,协议出让,,6.16,,2015,2015年12,######,271.9,1,271.9,泰州市姜堰区粮食局,,,,,,,,,,,,,,######,######
3757,工业用地,泰州市,高港区,阅胜铝业新建工业厂房,胡庄镇创业东路西侧、安康大道南侧地块,50,挂牌出让,,2050,,2015,2015年12,######,51404,1,51404,江苏阅胜铝业科技有限公司,,,,,,,,,,,,,,######,######
3769,工业用地,泰州市,海陵区,城北物流园区站前路北侧、兴晨路东侧地块,城北物流园区站前路北侧、兴晨路东侧,50,挂牌出让,,1988,,2015,2015年12,######,58551,1.2,70261.2,泰州市华荣麦芽有限公司,,,,,,,,,,,,,,######,######
3772,工业用地,泰州市,泰州市本级,药城大道南侧、祥泰路西侧地块,药城大道南侧、祥泰路西侧,50,挂牌出让,,2230,,2015,2015年12,######,62629,1.5,93943.5,高德美医药（江苏）有限公司,,,,,,,,,,,,,,######,######
3775,工业用地,泰州市,靖江市,中建钢构江苏有限公司,东兴镇迎江村,50,挂牌出让,,2200.94,,2015,2015年12,######,107889,2,215778,中建钢构江苏有限公司,,,,,,,,,,,,,,######,######
3776,工业用地,泰州市,靖江市,江苏大晟船舶配件有限公司,西来镇荷花村,50,挂牌出让,,66.53,,2015,2015年12,######,1774,2,3548,江苏大晟船舶配件有限公司,,,,,,,,,,,,,,######,######
3777,工业用地,泰州市,靖江市,靖江市晋隆汽配制造有限公司,孤山镇新庄村,50,挂牌出让,,55.91,,2015,2015年12,######,1491,2,2982,靖江市晋隆汽配制造有限公司,,,,,,,,,,,,,,######,######
3778,工业用地,泰州市,靖江市,靖江市华昌秸秆回收利用有限公司,斜桥镇筱山村,50,挂牌出让,,149.59,,2015,2015年12,######,3989,2,7978,靖江市华昌秸秆回收利用有限公司,,,,,,,,,,,,,,######,######
3779,工业用地,泰州市,靖江市,江苏双联冶金机械制造有限公司,新桥镇太东村,50,挂牌出让,,228,,2015,2015年12,######,6080,2,12160,江苏双联冶金机械制造有限公司,,,,,,,,,,,,,,######,######
3781,工业用地,泰州市,靖江市,中铁建大桥工程局集团靖江桥梁科技产业园有限公司1,靖城镇罗家村,50,挂牌出让,,5923.92,,2015,2015年12,######,290388,2,580776,中铁建大桥工程局集团靖江桥梁科技产业园有限公司,,,,,,,,,,,,,,######,######
3783,工业用地,泰州市,姜堰市,泰州领航机械有限公司厂房,桥头镇三沙村,50,挂牌出让,,73.1,,2015,2015年12,######,3044,1,3044,泰州领航机械有限公司,,,,,,,,,,,,,,######,######
3785,工业用地,泰州市,姜堰市,泰州市中南热处理有限公司厂房,开发区马厂村,50,挂牌出让,,175.3,,2015,2015年12,######,6666,1.2,7999.2,泰州市中南热处理有限公司,,,,,,,,,,,,,,######,######
3786,工业用地,泰州市,泰兴市,泰兴市华盛银洋新材料科技有限公司,滨江镇中港村前柿组、后柿组,50,挂牌出让,,396.4875,,2015,2015年12,######,10573,1.2,12687.6,泰兴市华盛银洋新材料科技有限公司,,,,,,,,,,,,,,######,######
3787,工业用地,泰州市,泰兴市,江苏联昇化学有限公司,滨江镇中港村沈垈组、棋东组,50,挂牌出让,,367.725,,2015,2015年12,######,9806,1.2,11767.2,江苏联昇化学有限公司,,,,,,,,,,,,,,######,######
3788,工业用地,泰州市,泰兴市,南京汽轮电机集团泰兴宁兴机械有限公司,滨江镇中港村赵垈组,50,挂牌出让,,469.7,,2015,2015年12,######,12200,1.2,14640,南京汽轮电机集团泰兴宁兴机械有限公司,,,,,,,,,,,,,,######,######
3789,工业用地,泰州市,泰兴市,泰兴金燕化学科技有限公司,滨江镇蒋榨村蒋桥组、蒋沈组,50,挂牌出让,,430.125,,2015,2015年12,######,11470,1.2,13764,泰兴金燕化学科技有限公司,,,,,,,,,,,,,,######,######
3790,工业用地,泰州市,泰兴市,泰兴金燕化学科技有限公司,滨江镇蒋榨村蒋榨组、蒋曹组,50,挂牌出让,,357.1125,,2015,2015年12,######,9523,1.2,11427.6,泰兴金燕化学科技有限公司,,,,,,,,,,,,,,######,######
3791,仓储用地,泰州市,泰兴市,泰兴市天宇仓储服务有限公司,滨江镇蒋港村旮旯组,50,挂牌出让,,162.9,,2015,2015年12,######,4344,1,4344,泰兴市天宇仓储服务有限公司,,,,,,,,,,,,,,######,######
3792,工业用地,泰州市,泰兴市,泰州市正大化工有限公司,滨江镇殷石村东石组、后石组,50,挂牌出让,,686.25,,2015,2015年12,######,18300,1.2,21960,泰州市正大化工有限公司,,,,,,,,,,,,,,######,######
3793,工业用地,泰州市,泰兴市,泰兴市珊瑚投资发展有限公司,珊瑚镇八户村20组、23组,50,挂牌出让,,171.4405,,2015,2015年12,######,4697,0.8,3757.6,泰兴市珊瑚投资发展有限公司,,,,,,,,,,,,,,######,######
3794,工业用地,泰州市,泰兴市,泰州市龙洋木业有限公司,新街镇霍庄村东垛组，元竹镇芮徐村十七组,50,挂牌出让,,427.05,,2015,2015年12,######,11700,0.8,9360,泰州市龙洋木业有限公司,,,,,,,,,,,,,,######,######
3795,仓储用地,泰州市,泰兴市,泰兴市金华公路养护工程有限公司,济川街道办事处苏城村八组,50,挂牌出让,,298.15,,2015,2015年12,######,3350,1.2,4020,泰兴市金华公路养护工程有限公司,,,,,,,,,,,,,,######,######
3800,工业用地,泰州市,兴化市,兴化市恒盛不锈钢制品厂,兴化市荻垛镇周石村,50,挂牌出让,,32.5,,2015,2015年12,######,1487.9,0.7,1041.53,兴化市恒盛不锈钢制品厂,,,,,,,,,,,,,,######,######
3801,工业用地,泰州市,兴化市,兴化市荻垛投资有限公司,兴化市荻垛镇周石村,50,挂牌出让,,197.5,,2015,2015年12,######,9070.8,0.7,6349.56,兴化市荻垛投资有限公司,,,,,,,,,,,,,,######,######
3802,工业用地,泰州市,兴化市,兴化市泰基不锈钢制品厂,兴化市荻垛镇周石村,50,挂牌出让,,21.5,,2015,2015年12,######,970.5,0.7,679.35,兴化市泰基不锈钢制品厂,,,,,,,,,,,,,,######,######
3803,工业用地,泰州市,兴化市,兴化市通联门业有限公司,兴化市荻垛镇周石村,50,挂牌出让,,85,,2015,2015年12,######,3903.5,0.7,2732.45,兴化市通联门业有限公司,,,,,,,,,,,,,,######,######
3804,工业用地,泰州市,兴化市,兴化市吉祥玩具厂,兴化市大营镇营丰村、大兴金公路南侧,50,挂牌出让,,71,,2015,2015年12,######,3242,1,3242,兴化市吉祥玩具厂,,,,,,,,,,,,,,######,######
3807,工业用地,泰州市,海陵区,海陵工业园区兴泰南路东侧、兴工路北侧地块,海陵工业园区兴泰南路东侧、兴工路北侧,50,挂牌出让,,942,,2015,2015年12,######,26382,1.2,31658.4,江苏子辰教育科技有限公司,,,,,,,,,,,,,,######,######
3808,工业用地,泰州市,海陵区,海陵工业园区济川东路南侧、泰康路东侧地块,海陵工业园区济川东路南侧、泰康路东侧,50,挂牌出让,,1357,,2015,2015年12,######,37026,1.2,44431.2,江苏洁能劲动力电池有限公司,,,,,,,,,,,,,,######,######
3809,工业用地,泰州市,靖江市,工业（靖江达克斯智能科技有限公司）,靖城镇罗家村,5,挂牌出让,,6907.54,,2015,2015年12,######,338605,2,677210,靖江达克斯智能科技有限公司,,,,,,,,,,,,,,######,######
3810,工业用地,泰州市,靖江市,工业（斐讯通信技术（靖江）有限公司）,斜桥镇斜桥村,50,挂牌出让,,4223.17,,2015,2015年12,######,207018,2,414036,斐讯通信技术（靖江）有限公司,,,,,,,,,,,,,,######,######
3812,工业用地,泰州市,靖江市,工业（大明金属科技有限公司2）,靖城镇四圩村,50,挂牌出让,,847.15,,2015,2015年12,######,41527,2,83054,大明金属科技有限公司,,,,,,,,,,,,,,######,######
3813,工业用地,泰州市,靖江市,工业（大明金属科技有限公司1）,靖城镇四圩村,50,挂牌出让,,3894.63,,2015,2015年12,######,190913,2,381826,大明金属科技有限公司,,,,,,,,,,,,,,######,######
3824,工业用地,泰州市,海陵区,罡杨镇罡门村泰州市生活垃圾处理中心西北角地块,海陵区罡杨镇罡门村泰州市生活垃圾处理中心西北角,50,挂牌出让,,104,,2015,2015年11,######,3186,0.6,1911.6,泰州核润新能源有限公司,,,,,,,,,,,,,,######,######
3825,工业用地,泰州市,泰州市本级,药城大道南侧、葛洪路东侧地块,药城大道南侧、葛洪路东侧,50,挂牌出让,,1727,,2015,2015年11,######,51271,2,102542,江苏国中医药有限公司,,,,,,,,,,,,,,######,######
3826,工业用地,泰州市,泰州市本级,药城大道南侧、李时珍路西侧地块,药城大道南侧、李时珍路西侧,50,挂牌出让,,771,,2015,2015年11,######,21122,2,42244,江苏登科包装材料有限公司,,,,,,,,,,,,,,######,######
3837,工业用地,泰州市,靖江市,靖江市宝钢空调设备厂,孤山镇镇南村,50,挂牌出让,,125.03,,2015,2015年11,######,3334,2,6668,靖江市宝钢空调设备厂,,,,,,,,,,,,,,######,######
3838,工业用地,泰州市,靖江市,靖江市北辰城乡投资建设有限公司,孤山镇常胜村、杨太村,50,挂牌出让,,2570.73,,2015,2015年11,######,85691,2,171382,靖江市北辰城乡投资建设有限公司,,,,,,,,,,,,,,######,######
3839,工业用地,泰州市,靖江市,江苏欧普特条码标签有限公司,孤山镇孤山村,50,挂牌出让,,242.78,,2015,2015年11,######,6474,2,12948,江苏欧普特条码标签有限公司,,,,,,,,,,,,,,######,######
3840,工业用地,泰州市,靖江市,江苏鑫悦机械制造有限公司,孤山镇新一村,50,挂牌出让,,214.2,,2015,2015年11,######,5712,2,11424,江苏鑫悦机械制造有限公司,,,,,,,,,,,,,,######,######
3841,工业用地,泰州市,靖江市,靖江市润华公路工程有限公司,孤山镇新一村,50,挂牌出让,,388.31,,2015,2015年11,######,10355,2,20710,靖江市润华公路工程有限公司,,,,,,,,,,,,,,######,######
3842,工业用地,泰州市,靖江市,靖江名仕箱包有限公司,孤山镇新一村,50,挂牌出让,,49.43,,2015,2015年11,######,1318,2,2636,靖江名仕箱包有限公司,,,,,,,,,,,,,,######,######
3843,工业用地,泰州市,靖江市,靖江新大洲电气化器材制造有限公司,马桥镇马桥村,50,挂牌出让,,37.2,,2015,2015年11,######,992,1.5,1488,靖江新大洲电气化器材制造有限公司,,,,,,,,,,,,,,######,######
3844,工业用地,泰州市,靖江市,江苏皓日汽车零部件有限公司,靖城镇友仁村,50,挂牌出让,,35.28,,2015,2015年11,######,1176,1.5,1764,江苏皓日汽车零部件有限公司,,,,,,,,,,,,,,######,######
3845,工业用地,泰州市,靖江市,靖江市德庆量具有限公司,季市镇季东村,50,挂牌出让,,87.3,,2015,2015年11,######,2328,2,4656,靖江市德庆量具有限公司,,,,,,,,,,,,,,######,######
3846,工业用地,泰州市,靖江市,靖江市丽湘金属材料有限公司,孤山镇土桥村,50,挂牌出让,,50.66,,2015,2015年11,######,1351,2,2702,靖江市丽湘金属材料有限公司,,,,,,,,,,,,,,######,######
3847,工业用地,泰州市,靖江市,江苏新皓环保工程有限公司,孤山镇土桥村,50,挂牌出让,,32.63,,2015,2015年11,######,870,2,1740,江苏新皓环保工程有限公司,,,,,,,,,,,,,,######,######
3848,工业用地,泰州市,靖江市,靖江市玉基泡棉制造有限公司,孤山镇孤山村,50,挂牌出让,,55.2,,2015,2015年11,######,1472,2,2944,靖江市玉基泡棉制造有限公司,,,,,,,,,,,,,,######,######
3849,工业用地,泰州市,靖江市,江苏石磊机械制造有限公司,季市镇石榴村,50,挂牌出让,,37.5,,2015,2015年11,######,1000,2,2000,江苏石磊机械制造有限公司,,,,,,,,,,,,,,######,######
3850,工业用地,泰州市,靖江市,靖江市黄埔机械部件制造有限公司,斜桥镇富民村,50,挂牌出让,,123.75,,2015,2015年11,######,3300,2,6600,靖江市黄埔机械部件制造有限公司,,,,,,,,,,,,,,######,######
3851,工业用地,泰州市,靖江市,江苏新立达空调设备有限公司,季市镇大庆村,50,挂牌出让,,43.46,,2015,2015年11,######,1159,2,2318,江苏新立达空调设备有限公司,,,,,,,,,,,,,,######,######
3852,工业用地,泰州市,靖江市,江苏铭强建设有限公司,孤山镇李王村,50,挂牌出让,,119.85,,2015,2015年11,######,3196,2,6392,江苏铭强建设有限公司,,,,,,,,,,,,,,######,######
3853,工业用地,泰州市,靖江市,江苏中力叉车有限公司,靖城镇五圩村,50,挂牌出让,,134.85,,2015,2015年11,######,3596,2,7192,江苏中力叉车有限公司,,,,,,,,,,,,,,######,######
3854,工业用地,泰州市,靖江市,江苏民诺特种设备有限公司,新桥镇礼士村,50,挂牌出让,,631.13,,2015,2015年11,######,16830,2,33660,江苏民诺特种设备有限公司,,,,,,,,,,,,,,######,######
3855,工业用地,泰州市,靖江市,江苏赛迪新能源科技有限公司,新桥镇太和村,50,挂牌出让,,711.98,,2015,2015年11,######,18986,2,37972,江苏赛迪新能源科技有限公司,,,,,,,,,,,,,,######,######
3856,工业用地,泰州市,靖江市,江苏工搪化工设备有限公司,孤山镇杨太村,50,挂牌出让,,332,,2015,2015年11,######,10870,2,21740,江苏工搪化工设备有限公司,,,,,,,,,,,,,,######,######
3857,工业用地,泰州市,靖江市,靖江市瑞德车辆配件厂,马桥镇白衣村,50,挂牌出让,,250,,2015,2015年11,######,6356,2,12712,靖江市瑞德车辆配件厂,,,,,,,,,,,,,,######,######
3859,工业用地,泰州市,靖江市,江苏三立液压机械有限公司,靖城镇东郊村、东南村,50,挂牌出让,,249.98,,2015,2015年11,######,6666,2,13332,江苏三立液压机械有限公司,,,,,,,,,,,,,,######,######
3861,工业用地,泰州市,姜堰市,江苏馨德高分子材料股份有限公司厂房,罗塘街道唐园村,50,挂牌出让,,619.1,,2015,2015年10,######,27515,1.2,33018,江苏馨德高分子材料股份有限公司,,,,,,,,,,,,,,######,######
3862,工业用地,泰州市,姜堰市,江苏福瑞迪机械制造有限公司厂房,白米镇新华村,50,挂牌出让,,155.3,,2015,2015年10,######,6904,1.2,8284.8,江苏福瑞迪机械制造有限公司,,,,,,,,,,,,,,######,######
3874,工业用地,泰州市,姜堰市,泰州市双帆动力机械有限公司厂房,华港镇李家庄村,50,挂牌出让,,90,,2015,2015年10,######,3333,1.2,3999.6,泰州市双帆动力机械有限公司,,,,,,,,,,,,,,######,######
3875,工业用地,泰州市,泰兴市,泰兴开广包装器材有限公司,济川街道办事处商井社区卜后组,50,挂牌出让,,1307.45,,2015,2015年10,######,26149,1,26149,泰兴开广包装器材有限公司,,,,,,,,,,,,,,######,######
3876,工业用地,泰州市,泰兴市,泰兴泰化化工设备制造安装有限公司,滨江镇蔡桥村蒋元组,50,挂牌出让,,257.5875,,2015,2015年10,######,6869,0.8,5495.2,泰兴泰化化工设备制造安装有限公司,,,,,,,,,,,,,,######,######
3877,工业用地,泰州市,泰兴市,泰兴锦汇化工有限公司,滨江镇洋思村印垈组、印楼组,50,挂牌出让,,462.45,,2015,2015年10,######,12332,1.2,14798.4,泰兴锦汇化工有限公司,,,,,,,,,,,,,,######,######
3878,工业用地,泰州市,泰兴市,润泰化学（泰兴）有限公司,滨江镇中港村集体、常石组、常汤组,50,挂牌出让,,2175.375,,2015,2015年10,######,58010,1.2,69612,润泰化学（泰兴）有限公司,,,,,,,,,,,,,,######,######
3879,工业用地,泰州市,泰兴市,江苏润钰新材料科技有限公司,滨江镇中港村后柿组、前柿组、常石组,50,挂牌出让,,492.082,,2015,2015年10,######,12002,1.2,14402.4,江苏润钰新材料科技有限公司,,,,,,,,,,,,,,######,######
3880,工业用地,泰州市,泰兴市,泰兴市兴港医药化工厂,滨江镇殷石村王庄组、前石组,50,挂牌出让,,293.128,,2015,2015年10,######,6662,1.2,7994.4,泰兴市兴港医药化工厂,,,,,,,,,,,,,,######,######
