编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1,旅馆用地,泰州市,兴化市,泰州万泊酒店管理有限公司,兴化市昌荣镇唐子村木塔路南侧,40,挂牌出让,,191,,2020,######,######,2538,1.8,4568.4,泰州万泊酒店管理有限公司,,,,,,,,,,,,,,######,######
6,交通服务场站用地,泰州市,兴化市,兴化市交通产业投资有限公司,文林路东侧、牌楼路北侧,50,挂牌出让,,428,,2020,######,######,2000.6,2,4001.2,兴化市交通产业投资有限公司,,,,,,,,,,,,,,######,######
7,机关团体用地,泰州市,姜堰市,第五税务分局附属用房,姜堰区罗塘街道王石村,40,划拨,,,,2020,######,######,658,1.2,789.6,泰州市姜堰区国家税务局,,,,,,,,,,,,,,######,######
18,商务金融用地,泰州市,泰兴市,泰兴市德烨建筑安装工程有限公司,古溪镇乾坤路南侧、古马干河北侧地块,40,挂牌出让,,144,,2020,######,######,1827,1,1827,泰兴市德烨建筑安装工程有限公司,,,,,,,,,,,,,,######,######
19,商务金融用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司（334省道黄桥收费站）,黄桥镇塔东路与334省道交界处,40,协议出让,,666.93,,2020,######,######,6419,2,12838,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
22,交通服务场站用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,七圩镇高圩九组,50,协议出让,,264.66,,2020,######,######,6600,2,13200,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
28,教育用地,泰州市,泰州市本级,周山河初中,寺巷街道、凤凰街道境内,40,划拨,,,,2020,######,######,36698,0.82,30092.36,泰州市新开城建项目投资管理有限公司,,,,,,,,,,,,,,######,######
29,教育用地,泰州市,泰兴市,泰兴市育红幼儿园,羌溪路西侧、龙河路南侧,40,划拨,,,,2020,######,######,7695,1.5,11542.5,泰兴市育红幼儿园,,,,,,,,,,,,,,######,######
30,教育用地,泰州市,泰兴市,泰兴市市级机关幼儿园,根思路北侧、拱极路东侧,40,划拨,,,,2020,######,######,9369,1.5,14053.5,泰兴市市级机关幼儿园,,,,,,,,,,,,,,######,######
40,教育用地,泰州市,泰州市本级,柴墟幼儿园,高港区口岸街道口岸社区境内,40,划拨,,,,2020,######,######,7670,0.8,6136,泰州引江城市开发建设有限公司,,,,,,,,,,,,,,######,######
46,教育用地,泰州市,泰州市本级,周山河小学,医药高新区寺巷街道杨庄社区、石桥社区境内,40,划拨,,,,2020,######,######,46012,0.75,34509,泰州市新开城建项目投资管理有限公司,,,,,,,,,,,,,,######,######
47,其他商服用地,泰州市,靖江市,商业（靖江市弯腰沟红色旅游有限公司）,季市镇弯腰沟南侧,40,挂牌出让,,252,,2020,######,######,4063,0.72,2925.36,靖江市弯腰沟红色旅游有限公司,,,,,,,,,,,,,,######,######
61,零售商业用地,泰州市,泰兴市,周启林,泰兴市万桥路16号1#16-7,40,协议出让,,26.33,,2020,######,######,48,4,192,周启林,,,,,,,,,,,,,,######,######
62,零售商业用地,泰州市,泰兴市,刘速,泰兴镇兴燕路,40,协议出让,,36.4,,2020,######,######,112.76,4,451.04,刘速,,,,,,,,,,,,,,######,######
64,交通服务场站用地,泰州市,兴化市,兴化市交通产业投资有限公司,齿轮厂小区西侧、英武路东侧,50,挂牌出让,,450,,2020,######,######,2021.5,0.2,404.3,兴化市交通产业投资有限公司,,,,,,,,,,,,,,######,######
67,交通服务场站用地,泰州市,兴化市,大营镇卫生院停车场扩建项目,兴化市大营镇大营村,40,划拨,,,,2020,######,######,1256.8,,0,兴化市大营镇卫生院,,,,,,,,,,,,,,######,######
75,其他商服用地,泰州市,靖江市,商业（靖江市城投基础设施发展有限公司）,胜利街西侧，团结路南侧,40,挂牌出让,,2758,,2020,######,######,2362,1.6,3779.2,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,######,######
77,其他商服用地,泰州市,靖江市,商业（华达汽车科技股份有限公司）,江平路北侧,40,挂牌出让,,785,,2020,######,######,4678,1.4,6549.2,华达汽车科技股份有限公司,,,,,,,,,,,,,,######,######
81,其他商服用地,泰州市,靖江市,服务设施用地（靖江市滨江新城投资开发有限公司）,长阳路北侧，渡江路东侧,40,挂牌出让,,9760,,2020,######,######,18601,1.3,24181.3,靖江市滨江新城投资开发有限公司,,,,,,,,,,,,,,######,######
93,机关团体用地,泰州市,兴化市,泰州市公安局交通警察支队高速公路七大队业务用房工程项目,兴化经济开发区阜兴泰高速公路兴化南收费广场东北侧,40,划拨,,,,2020,######,######,7954.1,0.5,3977.05,泰州市公安局,,,,,,,,,,,,,,######,######
100,医疗卫生用地,泰州市,泰州市本级,泰州医药高新区解家舍路南侧、鼓楼路东侧地块,泰州医药高新区解家舍路南侧、鼓楼路东侧,10,挂牌出让,,1020,,2020,######,######,10077,2,20154,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
101,医疗卫生用地,泰州市,泰州市本级,泰州医药高新区解家舍路北侧、鼓楼路东侧地块,泰州医药高新区解家舍路北侧、鼓楼路东侧,50,挂牌出让,,6300,,2020,######,######,54576,1.5,81864,泰州华康投资有限公司,,,,,,,,,,,,,,######,######
102,零售商业用地,泰州市,泰州市本级,泰州医药高新区福康路北侧、春晖路西侧地块,泰州医药高新区福康路北侧、春晖路西侧,40,挂牌出让,,17100,,2020,######,######,31666,2,63332,泰州高新区康居建设开发有限公司,,,,,,,,,,,,,,######,######
108,商务金融用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇人民西路南,40,挂牌出让,,275,,2020,######,######,3044.7,1.2,3653.64,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,######,######
129,教育用地,泰州市,泰州市本级,环溪小学及环溪初级中学,高港区刁铺街道通太社区、许庄街道曹官营社区境内,40,划拨,,,,2020,######,######,60286,0.72,43405.92,泰州引江城市开发建设有限公司,,,,,,,,,,,,,,######,######
135,零售商业用地,泰州市,泰州市本级,海陵区南通路北侧、老东河东侧地块,海陵区南通路北侧、老东河东侧,40,挂牌出让,,5050,,2020,######,######,5399,1.8,9718.2,江苏臻金建设发展有限公司,,,,,,,,,,,,,,######,######
158,教育用地,泰州市,泰兴市,泰兴市广陵小学,广陵镇居委会,40,划拨,,,,2020,######,######,8597,1,8597,泰兴市广陵小学,,,,,,,,,,,,,,######,######
169,零售商业用地,泰州市,兴化市,兴化市交通产业投资有限公司,五里东路南侧、兴姜河东路东侧,40,挂牌出让,,73269,,2020,######,######,104287.7,2.2,229432.9,兴化市交通产业投资有限公司,,,,,,,,,,,,,,######,######
175,商务金融用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,高新区文昌东路南侧、科新路西侧,50,挂牌出让,,1330,,2020,######,######,6362,1,6362,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
176,商务金融用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,高新区科新路西侧、国庆东路南侧,50,挂牌出让,,2815,,2020,######,######,24041,1.2,28849.2,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
177,商务金融用地,泰州市,泰兴市,泰兴市黄桥机动车检测站,黄桥镇229省道西侧,40,挂牌出让,,196,,2020,######,######,931,2.8,2606.8,泰兴市黄桥机动车检测站,,,,,,,,,,,,,,######,######
178,商务金融用地,泰州市,泰兴市,泰兴市安泰水务集团有限公司,大庆路南侧原供电公司,40,挂牌出让,,4078,,2020,######,######,2043.3,4.6,9399.18,泰兴市安泰水务集团有限公司,,,,,,,,,,,,,,######,######
179,零售商业用地,泰州市,泰州市本级,高港区扬子江路西侧、柴墟路南侧地块,高港区扬子江路西侧、柴墟路南侧,40,挂牌出让,,15900,,2020,######,######,33627,1.1,36989.7,江苏创鸿资产管理有限公司,,,,,,,,,,,,,,######,######
181,商务金融用地,泰州市,泰州市本级,海陵区兴泰路东侧、运河路北侧地块,海陵区兴泰路东侧、运河路北侧,40,挂牌出让,,4450,,2020,######,######,8862,2.4,21268.8,泰州宝厦建设工程有限公司,,,,,,,,,,,,,,######,######
195,旅馆用地,泰州市,兴化市,咸小华,兴化市竹泓镇竹二村广场西侧,40,挂牌出让,,100,,2020,######,######,873,2.5,2182.5,咸小华,,,,,,,,,,,,,,######,######
204,教育用地,泰州市,姜堰市,姜堰区实验教育集团新桥校区、幼儿园新桥校区,罗塘街道工联村,40,划拨,,0,,2020,######,######,34472,0.75,25854,泰州市姜堰城市建设投资集团有限公司,,,,,,,,,,,,,,######,######
205,零售商业用地,泰州市,兴化市,兴化市明宏汽车贸易有限公司,兴化市新垛镇丰乐村,40,挂牌出让,,290,,2020,######,######,3651.6,1.75,6390.3,兴化市明宏汽车贸易有限公司,,,,,,,,,,,,,,######,######
214,其他商服用地,泰州市,泰兴市,泰兴市兴黄综合投资开发有限公司,黄桥镇城黄路北侧,40,挂牌出让,,14365,,2020,######,######,23755,3.5,83142.5,泰兴市兴黄综合投资开发有限公司,,,,,,,,,,,,,,######,######
215,其他商服用地,泰州市,泰兴市,泰兴市兴黄综合投资开发有限公司,黄桥镇城黄路北侧,40,挂牌出让,,6060,,2020,######,######,9933,3.5,34765.5,泰兴市兴黄综合投资开发有限公司,,,,,,,,,,,,,,######,######
218,零售商业用地,泰州市,靖江市,商业（靖江市城头基础设施发展有限公司）,环城北路北侧，靖广公路东侧,40,挂牌出让,,2360,,2020,######,######,5254,0.7,3677.8,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,######,######
219,其他商服用地,泰州市,靖江市,商业、商务（靖江市城投基础设施发展有限公司）,靖城镇玉带居委,40,挂牌出让,,327,,2020,######,######,532,1.2,638.4,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,######,######
221,其他商服用地,泰州市,靖江市,商业（江苏东华景观植物园有限公司）,中洲路北侧,40,协议出让,,519,,2020,######,######,4026,1.5,6039,江苏东华景观植物园有限公司,,,,,,,,,,,,,,######,######
222,其他商服用地,泰州市,靖江市,商业（靖江市柏木供销合作社）,老江平路北侧原柏木供销社,40,协议出让,,28,,2020,######,######,402,1.05,422.1,靖江市柏木供销合作社,,,,,,,,,,,,,,######,######
225,医疗卫生用地,泰州市,泰兴市,泰兴市张桥卫生院,张桥镇幸福路西侧、张陈路北侧,40,划拨,,,,2020,######,######,6551,1,6551,泰兴市张桥卫生院,,,,,,,,,,,,,,######,######
232,其他商服用地,泰州市,靖江市,商业、商务（华靖资产）,虹兴路北侧，文兴路西侧，城东大道东侧,40,挂牌出让,,103500,,2019,2019年12,######,72632,2.5,181580,江苏华靖资产经营有限公司,,,,,,,,,,,,,,######,######
258,其他商服用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇虹康路北侧,40,挂牌出让,,7265,,2019,2019年12,######,51528,2.5,128820,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,######,######
262,其他商服用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,高新区文昌东路南侧、科创路东侧,40,挂牌出让,,28330,,2019,2019年12,######,37707,2.5,94267.5,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
281,教育用地,泰州市,泰兴市,泰兴市黄桥镇中心幼儿园,黄桥镇致富中路西侧、银杏路南侧,40,划拨,,,,2019,2019年12,######,1622,1.5,2433,泰兴市黄桥镇中心幼儿园,,,,,,,,,,,,,,######,######
282,教育用地,泰州市,泰兴市,江苏省泰兴市经济开发区管理委员会（幸福西路）,滨江镇翻身村丁元组、李巷组、木西组，天星村北钱组、前圩组、陶高组、西元组、张周组,40,划拨,,0,,2019,2019年12,######,20596,1,20596,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,######,######
339,教育用地,泰州市,泰州市本级,新区高级中学项目,凤凰街道陈庄社区境内,40,划拨,,0,,2019,2019年12,######,4077,0.63,2568.51,泰州市住房和城乡建设局,,,,,,,,,,,,,,######,######
340,教育用地,泰州市,泰州市本级,新区高级中学项目,凤凰街道陈庄村境内,40,划拨,,0,,2019,2019年12,######,199180,0.63,125483.4,泰州市住房和城乡建设局,,,,,,,,,,,,,,######,######
357,新闻出版用地,泰州市,泰兴市,泰兴市广播电视网络传输有限公司,泰兴市区济川路81号,50,协议出让,,548.262,,2019,2019年11,######,6091.8,,0,泰兴市广播电视网络传输有限公司,,,,,,,,,,,,,,######,######
367,新闻出版用地,泰州市,泰兴市,泰兴市广播电视台,泰兴市区济川路东侧,50,协议出让,,386.1963,,2019,2019年11,######,4291.07,,0,泰兴市广播电视台,,,,,,,,,,,,,,######,######
368,新闻出版用地,泰州市,泰兴市,泰兴市广播电视台,泰兴市济川路18号,50,协议出让,,764.1495,,2019,2019年11,######,7959.89,,0,泰兴市广播电视台,,,,,,,,,,,,,,######,######
374,交通服务场站用地,泰州市,泰兴市,泰兴市汽车运输总公司,泰兴市黄桥镇金溪路西侧、通站路南侧,40,划拨,,0,,2019,2019年11,######,56982,1.2,68378.4,泰兴市汽车运输总公司,,,,,,,,,,,,,,######,######
375,零售商业用地,泰州市,泰兴市,泰兴市经济适用房开发有限公司,泰兴市澄江路南侧、济川南路西侧,40,协议出让,,342.27,,2019,2019年11,######,900,2,1800,泰兴市经济适用房开发有限公司,,,,,,,,,,,,,,######,######
376,零售商业用地,泰州市,泰兴市,泰兴市经济适用房开发有限公司,澄江路南侧、济川南路西侧,40,协议出让,,382.9621,,2019,2019年11,######,1007,2,2014,泰兴市经济适用房开发有限公司,,,,,,,,,,,,,,######,######
379,教育用地,泰州市,姜堰市,泰州市姜堰区蒋垛中学,蒋垛镇蒋垛村,40,划拨,,0,,2019,2019年11,######,20694,1,20694,泰州市姜堰区教育局,,,,,,,,,,,,,,######,######
380,教育用地,泰州市,姜堰市,江苏省姜堰中等专业学校,罗塘街道沿河村,40,划拨,,0,,2019,2019年11,######,20000,1,20000,泰州市姜堰区教育局,,,,,,,,,,,,,,######,######
381,教育用地,泰州市,姜堰市,姜堰区实验小学东方巴黎城校区,罗塘街道太宇村,40,划拨,,0,,2019,2019年11,######,17088,1,17088,泰州市姜堰区教育局,,,,,,,,,,,,,,######,######
382,教育用地,泰州市,姜堰市,江苏省姜堰中等专业学校,罗塘街道沿河村,40,划拨,,0,,2019,2019年11,######,10536,1,10536,泰州市姜堰区教育局,,,,,,,,,,,,,,######,######
383,教育用地,泰州市,姜堰市,泰州市姜堰区东方巴黎城小学,罗塘街道太宇村,40,划拨,,0,,2019,2019年11,######,9456,1,9456,泰州市姜堰区教育局,,,,,,,,,,,,,,######,######
384,教育用地,泰州市,姜堰市,泰州市姜堰区东桥中心小学南校区,罗塘街道东桥村,40,划拨,,0,,2019,2019年11,######,7860,1,7860,泰州市姜堰区教育局,,,,,,,,,,,,,,######,######
386,教育用地,泰州市,姜堰市,泰州市姜堰区实验小学开发区分校,开发区陆庄村,40,划拨,,0,,2019,2019年11,######,36847,1,36847,江苏省姜堰经济开发区管理委员会,,,,,,,,,,,,,,######,######
390,教育用地,泰州市,泰兴市,泰兴市襟江小学,济川街道根思东路北侧,40,划拨,,0,,2019,2019年11,######,48001,0.45,21600.45,泰兴市襟江小学,,,,,,,,,,,,,,######,######
405,科研用地,泰州市,靖江市,中国水产科学研究院淡水渔业研究中心靖江试验基地建设项目,孤山镇通太村,40,划拨,,0,,2019,2019年11,######,20112,0.76,15285.12,中国水产科学院淡水渔业研究中心,,,,,,,,,,,,,,######,######
418,零售商业用地,泰州市,姜堰市,泰州市泰政能源有限公司-加油站,姜堰区沈高镇S229省道西侧、南侧,40,挂牌出让,,5675,,2019,2019年11,######,9992,1,9992,泰州市泰政能源有限公司,,,,,,,,,,,,,,######,######
420,其他商服用地,泰州市,靖江市,商业、商务（城投）,江平路北侧，西城河南侧,40,挂牌出让,,5115,,2019,2019年11,######,5003,1.8,9005.4,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,######,######
431,商务金融用地,泰州市,姜堰市,江苏中程建筑有限公司,姜堰区站前路66号,40,挂牌出让,,833,,2019,2019年10,######,6602,2.5,16505,江苏中程建筑有限公司,,,,,,,,,,,,,,######,######
458,教育用地,泰州市,靖江市,靖江市渡江实验小学,靖城镇小桥村,40,划拨,,0,,2019,2019年10,######,60243,0.44,26506.92,靖江市渡江实验小学,,,,,,,,,,,,,,######,######
459,教育用地,泰州市,姜堰市,三水校区后勤服务中心、运动场地建设项目,罗塘街道城北村,40,划拨,,0,,2019,2019年10,######,18715,0.51,9544.65,泰州市姜堰区第二实验小学教育集团,,,,,,,,,,,,,,######,######
460,交通服务场站用地,泰州市,姜堰市,泰州市姜堰交通建设投资发展有限公司-停车场,罗塘街道东桥村,50,挂牌出让,,638.3,,2019,2019年10,######,4565,2,9130,泰州市姜堰交通建设投资发展有限公司,,,,,,,,,,,,,,######,######
461,其他商服用地,泰州市,靖江市,服务设施用地（靖江市中洲建设有限公司）,通江路东侧，长阳路北侧，渡江路南侧,40,挂牌出让,,33380,,2019,2019年10,######,63578,0.9,57220.2,靖江市中洲建设有限公司,,,,,,,,,,,,,,######,######
462,其他商服用地,泰州市,靖江市,服务设施用地（靖江市中洲建设有限公司）,慷江路西侧,40,挂牌出让,,8040,,2019,2019年10,######,17871,1.3,23232.3,靖江市中洲建设有限公司,,,,,,,,,,,,,,######,######
464,其他商服用地,泰州市,靖江市,商业（生祠苑艺小镇）,生祠镇七里村，大进路西侧,40,挂牌出让,,623,,2019,2019年10,######,8300,1.5,12450,靖江市生祠苑艺小镇建设发展有限公司,,,,,,,,,,,,,,######,######
465,其他商服用地,泰州市,靖江市,商业（马洲兰苑）,生祠镇大进路西侧,40,挂牌出让,,370,,2019,2019年10,######,4112,1.8,7401.6,靖江市马洲兰苑有限公司,,,,,,,,,,,,,,######,######
466,其他商服用地,泰州市,靖江市,商业（东华景观植物园）,生祠镇东进村前倪家老埭,40,挂牌出让,,460,,2019,2019年10,######,5924,1.2,7108.8,江苏东华景观植物园有限公司,,,,,,,,,,,,,,######,######
467,零售商业用地,泰州市,泰兴市,曹晓东,黄桥镇致富中路203号,40,协议出让,,5.24,,2019,2019年10,######,24.66,0.45,11.097,曹晓东,,,,,,,,,,,,,,######,######
494,机关团体用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会（综治中心）,滨江镇通江东路北侧,40,划拨,,0,,2019,2019年10,######,13202,1,13202,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,######,######
499,商务金融用地,泰州市,泰兴市,泰兴市泰通智慧停车场建设管理有限公司,文昌路北侧、泰师路西侧,40,挂牌出让,,4500,,2019,2019年10,######,9978,,0,泰兴市泰通智慧停车场建设管理有限公司,,,,,,,,,,,,,,######,######
501,其他商服用地,泰州市,泰兴市,泰兴市成兴国有资产经营投资有限公司,滨江镇国庆西路北侧、襟江中路东侧,40,挂牌出让,,10730,,2019,2019年10,######,14172,3,42516,泰兴市成兴国有资产经营投资有限公司,,,,,,,,,,,,,,######,######
503,其他商服用地,泰州市,泰兴市,泰兴市成兴国有资产经营投资有限公司,滨江镇瑞祥路东侧、丰产东路北侧,40,挂牌出让,,14450,,2019,2019年10,######,19073,3,57219,泰兴市成兴国有资产经营投资有限公司,,,,,,,,,,,,,,######,######
504,其他商服用地,泰州市,泰兴市,泰兴市成兴国有资产经营投资有限公司,滨江镇通江东路北侧、福泰路东侧,40,挂牌出让,,37300,,2019,2019年10,######,49582,3,148746,泰兴市成兴国有资产经营投资有限公司,,,,,,,,,,,,,,######,######
511,零售商业用地,泰州市,兴化市,兴化市海通金鼎汽车销售服务有限公司,城区长安南路西侧、创汇路北,40,挂牌出让,,983,,2019,2019年10,######,8775.3,0.65,5703.945,兴化市海通金鼎汽车销售服务有限公司,,,,,,,,,,,,,,######,######
512,零售商业用地,泰州市,兴化市,兴化市众诚汽车销售服务有限公司,城区长安南路西侧、创汇路南,40,挂牌出让,,1256,,2019,2019年10,######,10000.1,1.05,10500.11,兴化市众诚汽车销售服务有限公司,,,,,,,,,,,,,,######,######
514,零售商业用地,泰州市,泰州市本级,海陵区迎春东路北侧、春兰路东侧地块,海陵区迎春东路北侧、春兰路东侧,40,挂牌出让,,48100,,2019,2019年10,######,71021,2.1,149144.1,新晖建筑园艺有限公司,,,,,,,,,,,,,,######,######
515,教育用地,泰州市,姜堰市,姜堰区实验小学幼儿园城南校区,罗塘街道沿河村,40,划拨,,0,,2019,2019年10,######,8578,0.79,6776.62,泰州市龙马建设发展有限公司,,,,,,,,,,,,,,######,######
526,零售商业用地,泰州市,泰兴市,泰兴市襟江投资有限公司,滨江镇尤湾路南侧,40,挂牌出让,,480,,2019,######,######,5346,0.8,4276.8,泰兴市襟江投资有限公司,,,,,,,,,,,,,,######,######
528,其他商服用地,泰州市,泰兴市,中质智通检测技术有限公司,虹桥镇虹桥大道北侧,40,挂牌出让,,700,,2019,######,######,10411,0.02,208.22,中质智通检测技术有限公司,,,,,,,,,,,,,,######,######
529,零售商业用地,泰州市,泰兴市,江苏爱群商贸有限公司,张桥镇汤庄村、江平路西侧,40,挂牌出让,,135,,2019,######,######,2006,0.2,401.2,江苏爱群商贸有限公司,,,,,,,,,,,,,,######,######
544,医疗卫生用地,泰州市,高港区,泰州市高港区刁铺街道社区卫生服务中心项目,刁铺街道通太社区境内,40,划拨,,0,,2019,######,######,7026,1.12,7869.12,泰州引江城市开发建设有限公司,,,,,,,,,,,,,,######,######
564,其他商服用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,阳江路北侧1号,40,挂牌出让,,23750,,2019,######,######,31529,3,94587,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
567,零售商业用地,泰州市,泰州市本级,海陵区莲花7号小区65幢109室209室地块划拨转出让,海陵区莲花7号小区65幢109室209室,40,协议出让,,39.96,,2019,######,######,69.7,2.82,196.554,王晓弘,,,,,,,,,,,,,,######,######
569,商务金融用地,泰州市,泰兴市,泰兴市安泰水务集团有限公司,龙河路南侧、枕淮路东侧,40,挂牌出让,,7158,,2019,######,######,32440,1.5,48660,泰兴市安泰水务集团有限公司,,,,,,,,,,,,,,######,######
576,机关团体用地,泰州市,兴化市,牌楼派出所新建业务用房,兴化市昭阳街道海池河北侧、丰收路西侧,40,划拨,,0,,2019,######,######,4227.9,1,4227.9,兴化市公安局,,,,,,,,,,,,,,######,######
579,零售商业用地,泰州市,姜堰市,江苏隽逸石油投资有限公司-加油站,姜堰开发区陈庄路南侧地块,40,挂牌出让,,66,,2019,######,######,611,1,611,江苏隽逸石油投资有限公司,,,,,,,,,,,,,,######,######
589,其他商服用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,阳江路北侧、联盟中沟东侧2号,40,挂牌出让,,25600,,2019,######,######,33969,3,101907,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
613,教育用地,泰州市,靖江市,江苏省靖江高级中学迁建项目,靖城镇同安村,40,划拨,,0,,2019,######,######,122781,0.61,74896.41,江苏省靖江高级中学,,,,,,,,,,,,,,######,######
614,商务金融用地,泰州市,靖江市,靖江港口集团有限公司,城东大道东侧，阳光大道北侧,40,挂牌出让,,42060,,2019,######,######,35223,1.5,52834.5,靖江港口集团有限公司,,,,,,,,,,,,,,######,######
616,教育用地,泰州市,姜堰市,姜堰区马厂初级中学,罗塘街道城北村、开发区马厂村,40,划拨,,0,,2019,######,######,37690,1.5,56535,泰州市姜堰区人民政府三水街道办,,,,,,,,,,,,,,######,######
619,零售商业用地,泰州市,泰州市本级,海陵区鼓楼路东侧约60米、运河路北侧地块,海陵区鼓楼路东侧约60米、运河路北侧,40,挂牌出让,,3700,,2019,######,######,7466,1.8,13438.8,泰州会宾楼宾馆有限公司,,,,,,,,,,,,,,######,######
620,零售商业用地,泰州市,泰州市本级,海陵区南通路北侧、老东河路东侧地块,海陵区南通路北侧、老东河路东侧,40,挂牌出让,,8400,,2019,######,######,13025,1.7,22142.5,泰州市古城建设投资有限公司,,,,,,,,,,,,,,######,######
624,医疗卫生用地,泰州市,姜堰市,张甸中心卫生院内科病房楼新建工程,张甸镇张甸村,40,划拨,,0,,2019,######,######,7361,0.75,5520.75,泰州市姜堰区张甸中心卫生院,,,,,,,,,,,,,,######,######
627,教育用地,泰州市,泰兴市,泰兴市溪桥初级中学,黄桥镇东华村路北侧、金溪路西侧,40,划拨,,0,,2019,######,######,2104,0.45,946.8,泰兴市溪桥初级中学,,,,,,,,,,,,,,######,######
628,旅馆用地,泰州市,兴化市,兴化市兴达绣园酒店有限公司,兴化市戴南镇人民路南侧、直港河东侧,40,挂牌出让,,1960,,2019,######,######,14236.4,0.48,6833.472,兴化市兴达绣园酒店有限公司,,,,,,,,,,,,,,######,######
630,医疗卫生用地,泰州市,姜堰市,顾高中心卫生院整体搬迁工程项目,顾高镇顾高村,40,划拨,,0,,2019,######,######,8075,0.68,5491,泰州市姜堰区顾高中心卫生院,,,,,,,,,,,,,,######,######
635,其他商服用地,泰州市,泰兴市,泰兴市襟江文旅有限公司,鼓楼东路北侧,40,挂牌出让,,102198,,2019,######,######,84989.69,3,254969.1,泰兴市襟江文旅有限公司,,,,,,,,,,,,,,######,######
641,教育用地,泰州市,泰兴市,江苏省泰兴中学,泰兴市区大会堂路（原大会堂）,50,协议出让,,1346.67,,2019,######,######,12176,1,12176,江苏省泰兴中学,,,,,,,,,,,,,,######,######
644,其他商服用地,泰州市,泰兴市,泰兴市襟江文旅有限公司,市区大庆西路49号,40,挂牌出让,,5700,,2019,######,######,8321.46,3.5,29125.11,泰兴市襟江文旅有限公司,,,,,,,,,,,,,,######,######
647,其他商服用地,泰州市,泰兴市,泰兴市襟江文旅有限公司,市区大庆西路52号,40,挂牌出让,,4700,,2019,######,######,6966,3.5,24381,泰兴市襟江文旅有限公司,,,,,,,,,,,,,,######,######
648,其他商服用地,泰州市,泰兴市,泰兴市襟江文旅有限公司,滨江真大生宝塔村兴隆组,40,挂牌出让,,8200,,2019,######,######,13106.53,3.5,45872.86,泰兴市襟江文旅有限公司,,,,,,,,,,,,,,######,######
649,零售商业用地,泰州市,泰州市本级,海陵区鼓楼路西侧、运河路北侧地块,海陵区鼓楼路西侧、运河路北侧,40,挂牌出让,,6500,,2019,######,######,19499,2,38998,泰州钰龙置业有限公司,,,,,,,,,,,,,,######,######
650,零售商业用地,泰州市,泰州市本级,海陵区规划智堡路西侧约30米、运辉路北侧地块,泰州市海陵区规划智堡路西侧约30米、运辉路北侧,40,挂牌出让,,3700,,2019,######,######,7992,2.3,18381.6,泰州市古城建设投资有限公司,,,,,,,,,,,,,,######,######
651,教育用地,泰州市,泰兴市,泰兴市南新小学,新街镇南新街村南新路西侧,40,划拨,,0,,2019,######,######,4000,1,4000,泰兴市南新小学,,,,,,,,,,,,,,######,######
659,商务金融用地,泰州市,姜堰市,江苏姜堰农村商业银行股份有限公司,姜堰区顾高镇幼儿园东侧、双园路北侧,40,挂牌出让,,348,,2019,######,######,3797,1.4,5315.8,江苏姜堰农村商业银行股份有限公司,,,,,,,,,,,,,,######,######
660,教育用地,泰州市,靖江市,靖江市城北幼儿园,靖江市靖城镇康宁西路,40,划拨,,0,,2019,######,######,14426,0.55,7934.3,靖江市城北幼儿园,,,,,,,,,,,,,,######,######
704,零售商业用地,泰州市,泰兴市,封如南,济川街道兴燕路77号,40,协议出让,,14.44,,2019,######,######,117.6,2,235.2,封如南,,,,,,,,,,,,,,######,######
705,零售商业用地,泰州市,泰兴市,梅仁灿,滨江镇马甸晶莹路南侧,40,协议出让,,8.77,,2019,######,######,115.33,1,115.33,梅仁灿,,,,,,,,,,,,,,######,######
