行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间
池州市本级,金安园区112号,池州开发区金安园区,1.7636,工业用地,挂牌出让,50,专用设备制造业,181,安徽德特数控装备有限公司,1.2,2018年9月4日,2019年1月8日,2020年1月7日
东至县,尧渡镇滨湖园区建十路西侧地块,尧渡镇建东村,2.560081,仓储用地,拍卖出让,50,农业,336,安徽东至河西国家粮食储备库,0.801.50,2018年8月30日,2019年8月28日,2020年8月28日
贵池区,新建高脊岭中心幼儿园项目,秋江街道高脊岭社区,1.74063,科教用地,划拨,,教育业,0,池州市贵池区高脊岭中心学校,0.700.00,2018年8月29日,2020年3月1日,2021年3月1日
东至县,安徽池州香隅港口码头地块,香隅镇莲湖村,2.52888,港口码头用地,挂牌出让,50,装卸搬运和其他运输服务业,380,安徽华尔泰化工股份有限公司,0.000.50,2018年8月28日,,
石台县,小河镇农民工创业园建设项目,小河镇龙山村,1.356597,公共设施用地,划拨,,中国共产党机关,,小河镇人民政府,,2018年8月27日,2019年9月27日,2020年9月27日
东至县,东流镇泉东路南侧地块,东流镇集镇区,0.175085,公共设施用地,挂牌出让,50,火力发电,36,国网安徽省电力有限公司东至县供电公司,0.001.50,2018年8月27日,2019年8月27日,2020年8月27日
贵池区,民用爆炸物品储藏库,牌楼镇济公村2018-2#地块,0.2222,工业用地,挂牌出让,50,其它,50,安徽宏泰矿山建设工程有限公司,1.000.00,2018年8月24日,2020年1月10日,2021年1月10日
贵池区,年产20000吨现场混装多孔粒状铵油炸药、年产10000吨现场混装重铵油炸药生产项目,牌楼镇佳山村2018-1#地块,5.271,工业用地,挂牌出让,50,化学原料及化学制品制造业,1180,安徽向科化工池州有限公司,1.000.00,2018年8月24日,2020年1月10日,2022年1月10日
贵池区,民用爆炸物品储藏库,牌楼镇济公村2018-1#地块,1.0726,工业用地,挂牌出让,50,其它,240,安徽宏泰矿山建设工程有限公司,1.000.00,2018年8月24日,2020年1月10日,2022年1月10日
贵池区,商住用地,殷汇镇职教中心南侧地块,0.1886,其他普通商品住房用地,拍卖出让,70,住宿业,172,曹文震,1.001.50,2018年8月24日,2020年1月10日,2021年1月10日
池州市本级,C2-2地块,江南产业集中区,17.1165,工业用地,挂牌出让,50,其它,2280,安徽省交控工业化建造有限公司,1.200.00,2018年8月23日,2019年2月23日,2021年2月22日
东至县,香口林场杉木洼山场造林,香隅镇香口林场,8.819895,公园与绿地,划拨,,林业,0,东至县香口林场,,2018年8月22日,,
贵池区,白浦路等14条道路建设工程项目,贵池工业园区,27.51844,公路用地,划拨,,道路运输业,,池州市贵池兴业投资开发有限责任公司,,2018年8月22日,,
石台县,仁里镇缘溪村地块,仁里镇缘溪村,0.771077,其他商服用地,挂牌出让,40,餐饮业,243,石台醉山水置业有限公司,0.001.00,2018年8月20日,2019年7月20日,2021年7月19日
石台县,仁里镇缘溪村地块,仁里镇缘溪村,0.87626,其他商服用地,挂牌出让,40,餐饮业,277,石台醉山水置业有限公司,0.001.00,2018年8月20日,2019年7月20日,2021年7月19日
东至县,大渡口镇大桥村工业地块,大渡口镇大桥村,2.029781,工业用地,挂牌出让,50,租赁业,244,安徽华兴金属有限责任公司,1.000.00,2018年8月17日,2019年8月16日,2020年8月16日
贵池区,中心幼儿园、运动场及附属,梅街镇刘街社区,0.3019,科教用地,划拨,,教育业,0,池州市贵池区刘街中心学校,0.001.00,2018年8月14日,2020年2月1日,2021年2月1日
贵池区,百安35千伏变电站,棠溪镇百安村,0.1965,公共设施用地,划拨,,电力、热力的生产和供应业,0,国网安徽省电力公司池州市贵池区供电公司,0.000.00,2018年8月14日,,
贵池区,35千伏茶园变电站,牛头山镇宝赛村,0.23757,公共设施用地,划拨,,电力、热力的生产和供应业,0,国网安徽省电力公司池州市贵池区供电公司,0.000.00,2018年8月14日,,
贵池区,池州市贵池区牛头山中心学校教师周转宿舍建设项目,牛头山镇姥山社区,1.1416,科教用地,划拨,,教育业,0,池州市贵池区牛头山中心学校,0.000.29,2018年8月14日,2020年2月1日,2022年2月1日
贵池区,35千伏杨湾变电站,牛头山镇宝赛村,0.2064,公共设施用地,划拨,,电力、热力的生产和供应业,0,国网安徽省电力公司池州市贵池区供电公司,0.000.00,2018年8月14日,,
东至县,住宅,尧渡老街193号,0.01852,其他普通商品住房用地,划拨,,住宿业,0,汪干斌、汪伊琳、汪金英、汪晓敏、汪晓末、汪干文,1.2,2018年8月13日,,
东至县,东至县葛公中学运动场项目,葛公镇葛公村,1.72615,科教用地,划拨,,教育业,181.23,东至县葛公镇初级中学,0.001.00,2018年8月8日,2019年8月7日,2020年8月7日
池州市本级,A21地块,江南产业集中区,0.4966,其他商服用地,挂牌出让,40,卫生,231,池州市百信健康产业发展有限公司,0.002.00,2018年8月7日,2019年8月16日,2020年2月15日
东至县,东至木塔100MW风电场项目,木塔乡梓桐村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇横岭村、夏联村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,泥溪镇隐东村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡梓桐村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,泥溪镇隐东村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡梓桐村、苏村村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年8月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇新溪村、木塔乡荣兴村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW分电场项目,木塔乡梓桐村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至县上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW分电场项目,木塔乡中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,泥溪镇隐东村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电信新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇新溪村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡梓桐村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇乌竹村、古桥村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡梓桐村、泥溪镇隐东村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,花园乡新塘村工业地块A区,花园乡新塘村,1.122111,工业用地,挂牌出让,50,粘土及其他土砂石开采,137,东至安东花园建筑材料有限公司,1.001.50,2018年8月6日,2019年8月6日,2020年8月6日
东至县,东至木塔100MW风电场项目,官港镇夏联村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目有,官港镇新溪村、木塔乡祝山村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡苏村村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡苏村村,0.78765,公共设施用地,挂牌出让,50,其它,95,东至上电新能源发展有限公司,1.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇夏联村、乌竹村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇夏联村、乌竹村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇夏联村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇夏联村、乌竹村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇乌竹村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇新溪村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、中园村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,木塔乡荣兴村、苏村村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇新溪村、木塔乡荣兴村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇夏联村、乌竹村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,官港镇横岭村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
东至县,东至木塔100MW风电场项目,泥溪镇隐东村,0.042237,公共设施用地,挂牌出让,50,其它,5.05,东至上电新能源发展有限公司,0.000.00,2018年8月6日,2019年7月23日,2020年7月23日
