行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
宿州市本级,安徽宿州远东汽配城建设投资有限公司,宿州市循环经济示范园仁和路东侧,3.6013,其他商服用地,挂牌出让,40,房地产业,3349.209,安徽宿州远东汽配城建设投资有限公司,1.202.00,2019年5月7日,2020年5月6日,2021年5月5日,,
泗县,大庄镇中心学校分校,泗县青年路东侧府南路南侧滨河北路北侧,3.1143,教育用地,划拨,,教育业,0,泗县教育体育局,1.001.00,2019年5月6日,2018年12月20日,2020年6月8日,,
泗县,泗县草沟镇中心卫生院迁建,长沟镇鹿鸣大街西段南侧,1.65,医疗卫生用地,划拨,,公共设施管理业,0,泗县长沟镇中心卫生院,1.001.00,2019年5月6日,2019年6月20日,2020年6月20日,,
泗县,开发区南大道加油站,泗县经济开发区于圩社区,0.6303,其他商服用地,挂牌出让,40,零售业,1200,中国石化销售有限公司安徽宿州石油分公司,0.000.60,2019年5月5日,2019年10月10日,2020年6月10日,,
泗县,朱圩加油站,泗县墩集镇石梁河村,0.5487,其他商服用地,挂牌出让,40,零售业,1000,中国石化销售有限公司安徽宿州石油分公司,0.000.60,2019年5月5日,2019年10月10日,2020年6月10日,,
宿州市本级,宿州工业学校（宿州市职业教育中心）,宿州市埇桥区经济循环园区（朱仙庄镇）,6.0442,教育用地,划拨,,房屋和土木工程业,0,宿州市教育发展投资有限责任公司,0.501.00,2019年4月30日,2019年9月29日,2020年9月28日,,
宿州市本级,宿州市创新投资发展有限公司,宿州经济技术开发区宿蒙路西侧,7.702066,城镇住宅用地,挂牌出让,70,房地产业,17329.65,宿州市创新投资发展有限公司,1.502.50,2019年4月29日,2020年4月28日,2022年4月27日,,
宿州市本级,南翔恒泰（宿州）物流产业股份有限公司,宿州市循环经济示范园港口路西侧,6.458802,批发市场用地,挂牌出让,40,房地产业,6975.504,南翔恒泰（宿州）物流产业股份有限公司,1.002.00,2019年4月29日,2019年9月28日,2021年9月27日,,
宿州市本级,宿州博睿教育投资有限公司,宿州市高新区北十里村、灵磬路东侧,1.22354,教育用地,挂牌出让,50,教育业,642.3585,宿州博睿教育投资有限公司,0.631.00,2019年4月29日,2019年9月28日,2020年9月27日,,
泗县,时代广场棚户区改造,泗县泗城镇朱桥村,2.5238,城镇住宅用地,划拨,,房地产业,0,泗县城市建设投资有限公司,1.002.08,2019年4月29日,2019年7月20日,2020年12月20日,,
泗县,瑞华地产,泗县泗城镇虹乡社区,6.7802,城镇住宅用地,拍卖出让,70,房地产业,26500,泗县瑞华置业有限公司,1.002.20,2019年4月29日,2019年10月18日,2021年10月18日,,
宿州市本级,宿州博睿教育投资有限公司,宿州市高新区北十里村,5.077219,教育用地,挂牌出让,50,教育业,2665.5405,宿州博睿教育投资有限公司,0.631.00,2019年4月29日,2019年9月28日,2020年9月27日,,
宿州市本级,宿州市创新投资发展有限公司,宿州经济技术开发区外环南路北侧,10.190023,城镇住宅用地,挂牌出让,70,房地产业,15285.03,宿州市创新投资发展有限公司,2.002.50,2019年4月29日,2020年4月28日,2023年4月27日,,
埇桥区,S302符离至淮北界改建工程,埇桥区符离镇,25.6476,公路用地,划拨,,道路运输业,0,宿州畅达交通投资有限公司,0.000.00,2019年4月28日,2019年5月6日,2021年5月5日,,
砀山县,幼儿教育,砀城镇侯楼社区,0.74748,其他商服用地,拍卖出让,40,教育业,448.488,贾亚丽,1.001.30,2019年4月27日,2020年10月17日,2023年10月16日,,
埇桥区,宿州龙润生物科技有限公司,埇桥开发区桃山村：桃山村用地以北、以东，闵子大道以南，滨河路以西,1.3499,工业用地,挂牌出让,50,制造业,212.6093,宿州龙润生物科技有限公司,1.002.00,2019年4月25日,2019年10月28日,2020年10月27日,,
埇桥区,安徽春晓实业发展有限公司,埇桥开发区桃山村：桃山村用地以南、以西，中山路以东，宋湖变电站以北,0.9523,公用设施用地,挂牌出让,50,房地产业,428.535,安徽春晓实业发展有限公司,0.200.50,2019年4月25日,2019年9月25日,2020年9月24日,,
埇桥区,安徽龙门文化陵园有限公司,符离镇褚庄村：褚庄村用地以北、以南、以西，宿州方舟电器公司用地以东,2.4928,殡葬用地,挂牌出让,40,批发和零售业,1009.584,安徽龙门文化陵园有限公司,0.000.02,2019年4月25日,2019年9月25日,2020年9月24日,,
埇桥区,宿州市点晶塑业科技有限公司,埇桥开发区三环村：燕山路以北，三环村用地以南、以西，宿州马龙环保公司用地以东,2.6699,工业用地,挂牌出让,50,制造业,420.5093,宿州市点晶塑业科技有限公司,1.000.00,2019年4月25日,2019年10月28日,2020年10月27日,,
灵璧县,灵璧中学整体搬迁项目,灵璧经济开发区十里村,7.3893,教育用地,划拨,,教育业,0,灵璧中学,1.000.00,2019年4月23日,2019年9月30日,2021年1月30日,,
萧县,毛吉龙,萧县黄口镇人民路53号,0.005712,城镇住宅用地,协议出让,70,房地产业,3.26,毛吉龙,0.001.75,2019年4月23日,,,,
灵璧县,灵璧县自来水厂,灵城镇山西村,7.1309,公用设施用地,划拨,,公共设施管理业,0,灵璧县自来水厂,1.000.00,2019年4月23日,2019年9月30日,2020年12月31日,,
泗县,吴氏模具,泗县泗城镇工业园,1.2818,工业用地,挂牌出让,50,塑料制品业,134.589,泗县吴氏精密模具有限公司,1.000.00,2019年4月22日,2019年10月1日,2020年9月30日,,
泗县,华威汽车,泗县泗城镇工业园,0.5805,工业用地,挂牌出让,50,汽车制造,79.2382,泗县华威汽车车箱制造有限公司,1.000.00,2019年4月22日,2019年10月1日,2020年9月30日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,黄湾镇胡桥村,0.3729,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,大路乡大路村,0.3891,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,朱集乡朱集村,0.5686,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,冯庙镇冯庙居委会,1.1014,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,大庙乡大庙村,0.0914,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,下楼镇高王村,0.4662,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,杨疃镇朱岗村,0.6353,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,禅堂乡禅堂村,0.0765,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,游集镇游东村,0.4117,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,渔沟镇渔沟居委会,0.7301,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
灵璧县,灵璧县乡镇污水处理设施及配套管网工程项目,高楼镇高楼村,1.2139,公用设施用地,划拨,,公共设施管理业,0,灵璧水安环保工程有限责任公司,1.000.00,2019年4月22日,2019年8月31日,2020年8月31日,,
宿州市本级,宿州逸夫师范学校新校区建设项目,宿州市埇桥区朱仙庄镇新河村二徐路西侧,8.2365,教育用地,划拨,,教育业,,安徽省宿州逸夫师范学校,0.300.50,2019年4月19日,2019年9月18日,2020年9月17日,,
宿州市本级,一期公租房西侧停车场项目,当涂路北侧,0.488054,交通服务场站用地,划拨,,房地产业,0,宿州马鞍山投资集团（控股）有限公司,0.000.00,2019年4月18日,2019年9月18日,2020年9月17日,,
泗县,博爱心血管病专科医院,泗县屏山镇白庙村,6.0149,医疗卫生用地,挂牌出让,50,卫生,2706.6,宿州市博爱心血管病专科医院有限责任公司,0.000.82,2019年4月18日,2019年5月20日,2021年1月20日,,
萧县,萧县金龙加油站,萧县龙城镇岱湖社区小胡山西侧,0.167348,零售商业用地,协议出让,40,零售业,213.5434,萧县金龙加油站,0.000.25,2019年4月18日,,,,
泗县,宝业泗州绿苑西区,泗县经济开发区东发社区,3.0521,城镇住宅用地,挂牌出让,70,房地产业,7390,泗县宝诚建设投资有限公司,1.002.20,2019年4月15日,2019年7月10日,2021年7月10日,,
泗县,宝业泗州绿苑东区,泗县经济开发区东发社区,1.6367,城镇住宅用地,挂牌出让,70,房地产业,3960,泗县宝诚建设投资有限公司,1.002.20,2019年4月15日,2019年7月10日,2021年7月10日,,
泗县,彩虹大道延伸段,泗县境内,31.815995,公路用地,划拨,,道路运输业,,泗县鼎盛交通投资有限责任公司,,2019年4月15日,,,,
宿州市本级,宿州三巽置业有限公司,人民路与南外环路交叉口东北角,3.41557,城镇住宅用地,拍卖出让,70,房地产业,10605.3345,宿州三巽置业有限公司,1.902.20,2019年4月14日,2020年4月13日,2021年4月12日,,
宿州市本级,安徽钟鑫置业有限公司,宿州市高新区新汴河村塘河路南侧,4.131139,城镇住宅用地,挂牌出让,70,房地产业,21874.3863,安徽钟鑫置业有限公司,1.702.20,2019年4月14日,2020年4月13日,2021年4月12日,,
萧县,市政道路,萧县龙城镇、圣泉乡,15.5014,城镇村道路用地,划拨,,城市公共交通业,0,萧县住房和城乡建设局,0.000.00,2019年4月11日,2019年12月20日,2020年6月18日,,
萧县,萧县东收费站道口改扩建工程,萧县经济开发区马楼村,0.9521,公路用地,划拨,,道路运输业,228.504,安徽皖通高速公路股份有限公司,0.000.00,2019年4月11日,2019年12月20日,2020年10月30日,,
泗县,学生食堂、教学楼,瓦坊乡瓦坊村瓦坊中心学校北侧,0.9317,教育用地,划拨,,教育业,0,泗县瓦坊乡中心学校,0.800.80,2019年4月11日,2019年4月30日,2020年2月29日,,
灵璧县,灵璧县国家气象观测站整体搬迁项目,灵城镇良种繁育厂,3.0038,机关团体用地,划拨,,国家机构,0,灵璧县气象局,1.000.00,2019年4月10日,2019年8月31日,2020年1月31日,,
萧县,萧县水墨路建设工程,萧县圣泉乡柴庄村、龙城镇岱湖社区,2.2825,城镇村道路用地,划拨,,城市公共交通业,0,萧县住房和城乡建设局,0.000.00,2019年4月9日,2019年12月20日,2020年6月18日,,
萧县,萧县写意路建设工程,萧县圣泉乡柴庄村、龙城镇岱湖社区,2.2666,城镇村道路用地,划拨,,城市公共交通业,0,萧县住房和城乡建设局,0.000.00,2019年4月9日,2019年12月20日,2020年6月18日,,
泗县,泗县石梁河景苑安置区,泗县花园路北侧、民庆路西侧、福佑路南侧,8.77755,城镇住宅用地,划拨,,房地产业,0,泗县城市建设投资有限责任公司,1.001.85,2019年4月8日,2018年12月20日,2020年12月20日,,
宿州市本级,宿州城房置业发展有限公司,宿州市高新区泗州路以北,2.348107,城镇住宅用地,拍卖出让,70,房地产业,12750.2192,宿州城房置业发展有限公司,1.502.20,2019年4月4日,2020年4月3日,2021年4月2日,,
泗县,虹运家园,泗县经济开发区大刘社区,6.5123,城镇住宅用地,挂牌出让,70,房地产业,21165,泗县虹乡建设发展有限责任公司,1.002.50,2019年4月1日,2019年6月15日,2020年6月30日,,
泗县,泗县农机大市场,泗县屏山镇白庙村,1.8475,批发市场用地,挂牌出让,40,房地产业,1571,泗县城市建设投资有限公司,0.001.30,2019年4月1日,2019年5月1日,2020年6月30日,,
宿州市本级,安徽汇聚专用汽车制造有限公司,宿州市循环园区仁和路西侧,1.1863,工业用地,挂牌出让,50,汽车制造,186.8423,安徽汇聚专用汽车制造有限公司,1.002.00,2019年3月28日,2019年9月27日,2020年9月26日,,
泗县,泗涂二期商业配套,泗县经济开发区东发社区,1.5888,其他商服用地,挂牌出让,40,房地产业,5080,泗县泗涂现代产业园投资有限公司,0.002.00,2019年3月27日,2019年6月1日,2020年12月30日,,
泗县,泗涂标准化 厂房,泗县经济开发区东发社区,13.0327,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,1954.905,泗县泗涂现代产业园投资有限公司,1.000.00,2019年3月27日,2019年9月27日,2021年9月27日,,
泗县,腾跃新型建材,泗县墩集镇墩集村,0.8707,采矿用地,挂牌出让,50,粘土及其他土砂石开采,130.605,泗县腾跃新型建材有限公司,1.000.00,2019年3月26日,2019年6月1日,2020年5月31日,,
泗县,武顺新型建材,泗县大路口乡邓公村,1.6296,采矿用地,挂牌出让,50,其它,244.44,泗县大营武顺新型建材厂,1.000.00,2019年3月26日,,,,
泗县,腾跃新型建材,泗县墩集镇墩集村,3.1051,采矿用地,挂牌出让,50,非金属矿采选业,465.765,泗县腾跃新型建材有限公司,1.000.00,2019年3月26日,2019年6月1日,2020年5月31日,,
泗县,蓝城-泗县诚园,泗县泗城镇虹乡社区,5.5919,城镇住宅用地,拍卖出让,70,房地产业,16400,安徽蓝虹置业有限公司,1.002.40,2019年3月22日,2019年9月8日,2021年3月8日,,
灵璧县,建筑建材制造,禅堂乡大吴村灵双路东侧,3.7315,工业用地,挂牌出让,50,其它,313.45,灵璧中东环保建材有限公司,1.000.00,2019年3月19日,2020年3月18日,2021年3月17日,,
灵璧县,物流设备制造,锦园户外旅游项目用地以西、长江路以南、现状耕地以东、黑河路以北,2.5572,工业用地,挂牌出让,50,专用设备制造业,214.81,安徽速邮科技有限公司,1.000.00,2019年3月19日,2020年3月18日,2021年3月17日,,
宿州市本级,宿州市创新投资发展有限公司,宿州经济技术开发区金江五路南侧,12.454206,工业用地,挂牌出让,50,房地产业,1961.5376,宿州市创新投资发展有限公司,0.700.00,2019年3月19日,2019年9月18日,2020年9月17日,,
